best_ind,error_type,solver,seed,ABS_Fitness,SQUARED_Fitness,MSE_Fitness,MABS_Fitness,execution_time,model,method,parallel,run_id
"Individual(fitness=inf, coeffs={'A': {'J': {'n': val=28.687435838282973, 'k': val=0.4959629654175137, '-': True}, 'tau': val=1.305324423425255}, 'B': {'E': {'n': val=5.75925214948953, 'k': val=0.6120431373908857, '-': False}, 'tau': val=1.8037450682866591}, 'C': {'A': {'n': val=9.455698633482413, 'k': val=0.7367814211853498}, 'B': {'n': val=29.470187403435887, 'k': val=1.4943908506520898}, 'F': {'n': val=9.445649851154617, 'k': val=0.6629212083938448}, 'tau': val=1.3897932628357021}, 'D': {'F': {'n': val=10.197245130230188, 'k': val=0.5542159807729734, '-': False}, 'tau': val=2.1863237710289773}, 'E': {'J': {'n': val=19.20399463434337, 'k': val=0.4855591073210688, '-': True}, 'tau': val=1.3724874337508821}, 'F': {'A': {'n': val=3.085882841614522, 'k': val=0.5426078915276213, '-': False}, 'tau': val=1.184280746774766}, 'G': {'A': {'n': val=5.100043404788227, 'k': val=0.5714510510343775}, 'B': {'n': val=5.2481462409655375, 'k': val=1.8961292154989287}, 'F': {'n': val=16.22680342595824, 'k': val=1.8408771020461772}, 'tau': val=3.1306019011043906}, 'H': {'F': {'n': val=24.93818738011121, 'k': val=0.6816077191599887, '-': False}, 'tau': val=1.565060630852006}, 'I': {'G': {'n': val=28.106018900561956, 'k': val=0.43516273476075973}, 'H': {'n': val=11.453177973412458, 'k': val=0.30463354027973033}, 'tau': val=4.742978323094106}, 'J': {'I': {'n': val=2.5727818624542245, 'k': val=0.22087693959281696, '-': False}, 'tau': val=2.1520332996077336}}, ind_size=40)",SQUARED,ODEINT,0,54.53373411643498,3.3638150614204028,0.022630503534877496,0.10906746823286995,130959.10865545273,GRN10,DE,False,GRN10_DE_SERIAL_20250711_124459
"Individual(fitness=inf, coeffs={'A': {'J': {'n': val=28.687435838282973, 'k': val=0.4959629654175137, '-': True}, 'tau': val=1.305324423425255}, 'B': {'E': {'n': val=5.75925214948953, 'k': val=0.6120431373908857, '-': False}, 'tau': val=1.8037450682866591}, 'C': {'A': {'n': val=9.455698633482413, 'k': val=0.7367814211853498}, 'B': {'n': val=29.470187403435887, 'k': val=1.4943908506520898}, 'F': {'n': val=9.445649851154617, 'k': val=0.6629212083938448}, 'tau': val=1.3897932628357021}, 'D': {'F': {'n': val=10.197245130230188, 'k': val=0.5542159807729734, '-': False}, 'tau': val=2.1863237710289773}, 'E': {'J': {'n': val=19.20399463434337, 'k': val=0.4855591073210688, '-': True}, 'tau': val=1.3724874337508821}, 'F': {'A': {'n': val=3.085882841614522, 'k': val=0.5426078915276213, '-': False}, 'tau': val=1.184280746774766}, 'G': {'A': {'n': val=5.100043404788227, 'k': val=0.5714510510343775}, 'B': {'n': val=5.2481462409655375, 'k': val=1.8961292154989287}, 'F': {'n': val=16.22680342595824, 'k': val=1.8408771020461772}, 'tau': val=3.1306019011043906}, 'H': {'F': {'n': val=24.93818738011121, 'k': val=0.6816077191599887, '-': False}, 'tau': val=1.565060630852006}, 'I': {'G': {'n': val=28.106018900561956, 'k': val=0.43516273476075973}, 'H': {'n': val=11.453177973412458, 'k': val=0.30463354027973033}, 'tau': val=4.742978323094106}, 'J': {'I': {'n': val=2.5727818624542245, 'k': val=0.22087693959281696, '-': False}, 'tau': val=2.1520332996077336}}, ind_size=40)",MSE,ODEINT,0,54.53373411643498,3.3638150614204028,0.022630503534877496,0.10906746823286995,131791.63393640518,GRN10,DE,False,GRN10_DE_SERIAL_20250711_124459
"Individual(fitness=inf, coeffs={'A': {'J': {'n': val=19.250568896906977, 'k': val=0.5296704507069366, '-': True}, 'tau': val=1.36067623807378}, 'B': {'E': {'n': val=7.771096707096304, 'k': val=0.6030507170536024, '-': False}, 'tau': val=1.609540644538114}, 'C': {'A': {'n': val=2.2706979909614677, 'k': val=0.5398311374795786}, 'B': {'n': val=20.71328143312507, 'k': val=1.5385152985385144}, 'F': {'n': val=23.21587908395503, 'k': val=0.8358688468931946}, 'tau': val=1.00269772351001}, 'D': {'F': {'n': val=15.089127793385366, 'k': val=0.4431032237415786, '-': False}, 'tau': val=2.2672114723979333}, 'E': {'J': {'n': val=13.364046575981613, 'k': val=0.5180726902274817, '-': True}, 'tau': val=1.3137967616100044}, 'F': {'A': {'n': val=5.718326040132483, 'k': val=0.5993747309242629, '-': False}, 'tau': val=1.4066503748848593}, 'G': {'A': {'n': val=5.4910123722281075, 'k': val=0.6634703173905316}, 'B': {'n': val=13.215704907391826, 'k': val=0.7009706990104217}, 'F': {'n': val=4.147244614843903, 'k': val=1.5429156826559975}, 'tau': val=1.97551127730866}, 'H': {'F': {'n': val=19.198932497113482, 'k': val=0.592159977085677, '-': False}, 'tau': val=1.8275381336494378}, 'I': {'G': {'n': val=7.006546058853891, 'k': val=0.27102762224806204}, 'H': {'n': val=17.914943242958714, 'k': val=0.385972740942543}, 'tau': val=4.733428656735601}, 'J': {'I': {'n': val=2.7698732136929145, 'k': val=0.21556986936280326, '-': False}, 'tau': val=1.9654043400589363}}, ind_size=40)",SQUARED,ODEINT,1,52.92873397346626,3.2848387283178773,0.021580330942114024,0.10585746794693254,123232.58057188988,GRN10,DE,False,GRN10_DE_SERIAL_20250711_124459
"Individual(fitness=inf, coeffs={'A': {'J': {'n': val=19.250568896906977, 'k': val=0.5296704507069366, '-': True}, 'tau': val=1.36067623807378}, 'B': {'E': {'n': val=7.771096707096304, 'k': val=0.6030507170536024, '-': False}, 'tau': val=1.609540644538114}, 'C': {'A': {'n': val=2.2706979909614677, 'k': val=0.5398311374795786}, 'B': {'n': val=20.71328143312507, 'k': val=1.5385152985385144}, 'F': {'n': val=23.21587908395503, 'k': val=0.8358688468931946}, 'tau': val=1.00269772351001}, 'D': {'F': {'n': val=15.089127793385366, 'k': val=0.4431032237415786, '-': False}, 'tau': val=2.2672114723979333}, 'E': {'J': {'n': val=13.364046575981613, 'k': val=0.5180726902274817, '-': True}, 'tau': val=1.3137967616100044}, 'F': {'A': {'n': val=5.718326040132483, 'k': val=0.5993747309242629, '-': False}, 'tau': val=1.4066503748848593}, 'G': {'A': {'n': val=5.4910123722281075, 'k': val=0.6634703173905316}, 'B': {'n': val=13.215704907391826, 'k': val=0.7009706990104217}, 'F': {'n': val=4.147244614843903, 'k': val=1.5429156826559975}, 'tau': val=1.97551127730866}, 'H': {'F': {'n': val=19.198932497113482, 'k': val=0.592159977085677, '-': False}, 'tau': val=1.8275381336494378}, 'I': {'G': {'n': val=7.006546058853891, 'k': val=0.27102762224806204}, 'H': {'n': val=17.914943242958714, 'k': val=0.385972740942543}, 'tau': val=4.733428656735601}, 'J': {'I': {'n': val=2.7698732136929145, 'k': val=0.21556986936280326, '-': False}, 'tau': val=1.9654043400589363}}, ind_size=40)",MSE,ODEINT,1,52.92873397346626,3.2848387283178773,0.021580330942114024,0.10585746794693254,125433.30774736404,GRN10,DE,False,GRN10_DE_SERIAL_20250711_124459
"Individual(fitness=inf, coeffs={'A': {'J': {'n': val=26.563477032423897, 'k': val=0.4990926294735495, '-': True}, 'tau': val=1.2968866884651864}, 'B': {'E': {'n': val=4.08741783127018, 'k': val=0.5377451048233303, '-': False}, 'tau': val=1.4622811251288474}, 'C': {'A': {'n': val=6.598489311449512, 'k': val=0.6065937552871179}, 'B': {'n': val=7.434987737683715, 'k': val=0.7252619385786239}, 'F': {'n': val=17.52216492233944, 'k': val=0.9758401457373529}, 'tau': val=1.3237544380648858}, 'D': {'F': {'n': val=7.771095826177872, 'k': val=0.5229553595353723, '-': False}, 'tau': val=2.0205126763368493}, 'E': {'J': {'n': val=11.765999735240687, 'k': val=0.4664741404095347, '-': True}, 'tau': val=1.3011601893458067}, 'F': {'A': {'n': val=11.065002960574407, 'k': val=0.6560098321798244, '-': False}, 'tau': val=1.6568610494842058}, 'G': {'A': {'n': val=18.052166655756075, 'k': val=0.6353045952465389}, 'B': {'n': val=5.313154383278162, 'k': val=1.4152959205121234}, 'F': {'n': val=5.571292827992874, 'k': val=1.6202658379098698}, 'tau': val=2.5561008139324852}, 'H': {'F': {'n': val=13.215905003442, 'k': val=0.47011395323310434, '-': False}, 'tau': val=1.6269669801760918}, 'I': {'G': {'n': val=9.507577467721543, 'k': val=0.15943774735159688}, 'H': {'n': val=14.818596324413196, 'k': val=0.5437340577959723}, 'tau': val=4.54261373369312}, 'J': {'I': {'n': val=2.4979659041744693, 'k': val=0.21007563135789176, '-': False}, 'tau': val=2.3414420343266933}}, ind_size=40)",SQUARED,ODEINT,2,52.02183924568059,3.3071708233115147,0.02187475770912593,0.10404367849136119,127110.36261558533,GRN10,DE,False,GRN10_DE_SERIAL_20250711_124459
"Individual(fitness=inf, coeffs={'A': {'J': {'n': val=26.563477032423897, 'k': val=0.4990926294735495, '-': True}, 'tau': val=1.2968866884651864}, 'B': {'E': {'n': val=4.08741783127018, 'k': val=0.5377451048233303, '-': False}, 'tau': val=1.4622811251288474}, 'C': {'A': {'n': val=6.598489311449512, 'k': val=0.6065937552871179}, 'B': {'n': val=7.434987737683715, 'k': val=0.7252619385786239}, 'F': {'n': val=17.52216492233944, 'k': val=0.9758401457373529}, 'tau': val=1.3237544380648858}, 'D': {'F': {'n': val=7.771095826177872, 'k': val=0.5229553595353723, '-': False}, 'tau': val=2.0205126763368493}, 'E': {'J': {'n': val=11.765999735240687, 'k': val=0.4664741404095347, '-': True}, 'tau': val=1.3011601893458067}, 'F': {'A': {'n': val=11.065002960574407, 'k': val=0.6560098321798244, '-': False}, 'tau': val=1.6568610494842058}, 'G': {'A': {'n': val=18.052166655756075, 'k': val=0.6353045952465389}, 'B': {'n': val=5.313154383278162, 'k': val=1.4152959205121234}, 'F': {'n': val=5.571292827992874, 'k': val=1.6202658379098698}, 'tau': val=2.5561008139324852}, 'H': {'F': {'n': val=13.215905003442, 'k': val=0.47011395323310434, '-': False}, 'tau': val=1.6269669801760918}, 'I': {'G': {'n': val=9.507577467721543, 'k': val=0.15943774735159688}, 'H': {'n': val=14.818596324413196, 'k': val=0.5437340577959723}, 'tau': val=4.54261373369312}, 'J': {'I': {'n': val=2.4979659041744693, 'k': val=0.21007563135789176, '-': False}, 'tau': val=2.3414420343266933}}, ind_size=40)",MSE,ODEINT,2,52.02183924568059,3.3071708233115147,0.02187475770912593,0.10404367849136119,145184.83106517792,GRN10,DE,False,GRN10_DE_SERIAL_20250711_124459
"Individual(fitness=inf, coeffs={'A': {'J': {'n': val=20.37403041486759, 'k': val=0.5071665785248894, '-': True}, 'tau': val=1.3794120649665755}, 'B': {'E': {'n': val=4.044820915703179, 'k': val=0.5797672384096261, '-': False}, 'tau': val=1.700943491690726}, 'C': {'A': {'n': val=17.723382648966037, 'k': val=0.5693466387810984}, 'B': {'n': val=10.741623118027897, 'k': val=0.9226992394172069}, 'F': {'n': val=16.18129267103192, 'k': val=1.5090438975141554}, 'tau': val=2.481229456251121}, 'D': {'F': {'n': val=7.949048701874059, 'k': val=0.6231676794259126, '-': False}, 'tau': val=1.7061971264225284}, 'E': {'J': {'n': val=18.526243269819854, 'k': val=0.5145894672881707, '-': True}, 'tau': val=1.3588007595961926}, 'F': {'A': {'n': val=7.444037493130422, 'k': val=0.5949045491329267, '-': False}, 'tau': val=1.681086918236086}, 'G': {'A': {'n': val=18.332830643873532, 'k': val=0.5749954942865965}, 'B': {'n': val=14.53704844585849, 'k': val=0.8512414614728991}, 'F': {'n': val=12.351210980584352, 'k': val=1.7863928438906351}, 'tau': val=2.9177259354290355}, 'H': {'F': {'n': val=12.707235804019184, 'k': val=0.5413518755151576, '-': False}, 'tau': val=1.7328787687292613}, 'I': {'G': {'n': val=16.421235149211, 'k': val=0.549997332470138}, 'H': {'n': val=17.125779505953467, 'k': val=0.38559149490006145}, 'tau': val=4.492695087115799}, 'J': {'I': {'n': val=3.1418171444187717, 'k': val=0.19568941162833828, '-': False}, 'tau': val=2.7659506484998984}}, ind_size=40)",SQUARED,ODEINT,3,53.806015475879306,3.3549679315133694,0.022511619642966187,0.1076120309517586,122671.49868059158,GRN10,DE,False,GRN10_DE_SERIAL_20250711_124459
"Individual(fitness=inf, coeffs={'A': {'J': {'n': val=20.37403041486759, 'k': val=0.5071665785248894, '-': True}, 'tau': val=1.3794120649665755}, 'B': {'E': {'n': val=4.044820915703179, 'k': val=0.5797672384096261, '-': False}, 'tau': val=1.700943491690726}, 'C': {'A': {'n': val=17.723382648966037, 'k': val=0.5693466387810984}, 'B': {'n': val=10.741623118027897, 'k': val=0.9226992394172069}, 'F': {'n': val=16.18129267103192, 'k': val=1.5090438975141554}, 'tau': val=2.481229456251121}, 'D': {'F': {'n': val=7.949048701874059, 'k': val=0.6231676794259126, '-': False}, 'tau': val=1.7061971264225284}, 'E': {'J': {'n': val=18.526243269819854, 'k': val=0.5145894672881707, '-': True}, 'tau': val=1.3588007595961926}, 'F': {'A': {'n': val=7.444037493130422, 'k': val=0.5949045491329267, '-': False}, 'tau': val=1.681086918236086}, 'G': {'A': {'n': val=18.332830643873532, 'k': val=0.5749954942865965}, 'B': {'n': val=14.53704844585849, 'k': val=0.8512414614728991}, 'F': {'n': val=12.351210980584352, 'k': val=1.7863928438906351}, 'tau': val=2.9177259354290355}, 'H': {'F': {'n': val=12.707235804019184, 'k': val=0.5413518755151576, '-': False}, 'tau': val=1.7328787687292613}, 'I': {'G': {'n': val=16.421235149211, 'k': val=0.549997332470138}, 'H': {'n': val=17.125779505953467, 'k': val=0.38559149490006145}, 'tau': val=4.492695087115799}, 'J': {'I': {'n': val=3.1418171444187717, 'k': val=0.19568941162833828, '-': False}, 'tau': val=2.7659506484998984}}, ind_size=40)",MSE,ODEINT,3,53.806015475879306,3.3549679315133694,0.022511619642966187,0.1076120309517586,121996.52823281288,GRN10,DE,False,GRN10_DE_SERIAL_20250711_124459
"Individual(fitness=inf, coeffs={'A': {'J': {'n': val=14.112462873410157, 'k': val=0.48491393733882915, '-': True}, 'tau': val=1.2761855441615877}, 'B': {'E': {'n': val=10.863068443590235, 'k': val=0.6009288854679393, '-': False}, 'tau': val=1.028134152477617}, 'C': {'A': {'n': val=10.241211829609005, 'k': val=0.6249741423351667}, 'B': {'n': val=27.90904723388076, 'k': val=1.8894323251679794}, 'F': {'n': val=20.58534598765469, 'k': val=1.8734668895141908}, 'tau': val=1.6007747518043716}, 'D': {'F': {'n': val=12.290268929372566, 'k': val=0.487790669498419, '-': False}, 'tau': val=2.410411421092834}, 'E': {'J': {'n': val=13.187527964644183, 'k': val=0.4673632154640355, '-': True}, 'tau': val=1.3911976573330302}, 'F': {'A': {'n': val=9.711880479285888, 'k': val=0.6451703716619397, '-': False}, 'tau': val=1.5484886429576263}, 'G': {'A': {'n': val=5.2529151351282515, 'k': val=0.6264676644056402}, 'B': {'n': val=8.303659519515667, 'k': val=0.9820891028136076}, 'F': {'n': val=17.834649843388124, 'k': val=0.8245307856373508}, 'tau': val=1.796111756848988}, 'H': {'F': {'n': val=25.116047454769614, 'k': val=0.4998028728391638, '-': False}, 'tau': val=2.1270404909089495}, 'I': {'G': {'n': val=19.0002493326086, 'k': val=0.28186465216252177}, 'H': {'n': val=28.41779836380504, 'k': val=0.527014398288956}, 'tau': val=4.264441514206448}, 'J': {'I': {'n': val=2.3141839190671103, 'k': val=0.2032648576104752, '-': False}, 'tau': val=2.1490585323020923}}, ind_size=40)",SQUARED,ODEINT,4,55.239617626278246,3.4465781062942344,0.023757801285573504,0.1104792352525565,123861.58769226074,GRN10,DE,False,GRN10_DE_SERIAL_20250711_124459
"Individual(fitness=inf, coeffs={'A': {'J': {'n': val=14.112462873410157, 'k': val=0.48491393733882915, '-': True}, 'tau': val=1.2761855441615877}, 'B': {'E': {'n': val=10.863068443590235, 'k': val=0.6009288854679393, '-': False}, 'tau': val=1.028134152477617}, 'C': {'A': {'n': val=10.241211829609005, 'k': val=0.6249741423351667}, 'B': {'n': val=27.90904723388076, 'k': val=1.8894323251679794}, 'F': {'n': val=20.58534598765469, 'k': val=1.8734668895141908}, 'tau': val=1.6007747518043716}, 'D': {'F': {'n': val=12.290268929372566, 'k': val=0.487790669498419, '-': False}, 'tau': val=2.410411421092834}, 'E': {'J': {'n': val=13.187527964644183, 'k': val=0.4673632154640355, '-': True}, 'tau': val=1.3911976573330302}, 'F': {'A': {'n': val=9.711880479285888, 'k': val=0.6451703716619397, '-': False}, 'tau': val=1.5484886429576263}, 'G': {'A': {'n': val=5.2529151351282515, 'k': val=0.6264676644056402}, 'B': {'n': val=8.303659519515667, 'k': val=0.9820891028136076}, 'F': {'n': val=17.834649843388124, 'k': val=0.8245307856373508}, 'tau': val=1.796111756848988}, 'H': {'F': {'n': val=25.116047454769614, 'k': val=0.4998028728391638, '-': False}, 'tau': val=2.1270404909089495}, 'I': {'G': {'n': val=19.0002493326086, 'k': val=0.28186465216252177}, 'H': {'n': val=28.41779836380504, 'k': val=0.527014398288956}, 'tau': val=4.264441514206448}, 'J': {'I': {'n': val=2.3141839190671103, 'k': val=0.2032648576104752, '-': False}, 'tau': val=2.1490585323020923}}, ind_size=40)",MSE,ODEINT,4,55.239617626278246,3.4465781062942344,0.023757801285573504,0.1104792352525565,122625.67100954056,GRN10,DE,False,GRN10_DE_SERIAL_20250711_124459
