best_ind,error_type,solver,seed,ABS_Fitness,SQUARED_Fitness,MSE_Fitness,MABS_Fitness,execution_time,model,method,parallel,run_id
"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=28.45413678632124, 'k': val=1.997144298194396}, 'B': {'n': val=5.266658331924035, 'k': val=1.223702211592556}, 'D': {'n': val=6.626425995553341, 'k': val=1.9994858317344109}, 'tau': val=2.8057386641179463}, 'B': {'C': {'n': val=5.597859904792052, 'k': val=0.5162550800136907}, 'D': {'n': val=26.437048046693967, 'k': val=0.3358282252105126}, 'tau': val=4.533117626230511}, 'C': {'A': {'n': val=0.8089437013137104, 'k': val=1.724697074310261}, 'D': {'n': val=30.0, 'k': val=0.36568735192777996}, 'tau': val=4.981823027011148}, 'D': {'A': {'n': val=17.999096760341402, 'k': val=0.9671116212681905}, 'D': {'n': val=20.921475482903226, 'k': val=0.10000677485733947}, 'tau': val=0.7667844719184691}}, ind_size=22)",SQUARED,ODEINT,0,34.330917326461346,2.840147575853078,0.020166095631560275,0.08582729331615337,2363.670218229294,ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250702_085332
"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=8.695020273192888, 'k': val=0.1}, 'B': {'n': val=0.7626434436698215, 'k': val=0.9055394869242412}, 'D': {'n': val=11.922505564930624, 'k': val=0.1}, 'tau': val=5.0}, 'B': {'C': {'n': val=5.012523639724462, 'k': val=2.0}, 'D': {'n': val=10.101889451076605, 'k': val=2.0}, 'tau': val=5.0}, 'C': {'A': {'n': val=11.13381832961862, 'k': val=2.0}, 'D': {'n': val=7.76657734112743, 'k': val=2.0}, 'tau': val=0.1}, 'D': {'A': {'n': val=0.1, 'k': val=2.0}, 'D': {'n': val=9.24179750357539, 'k': val=2.0}, 'tau': val=0.608788130542568}}, ind_size=22)",MSE,ODEINT,0,341.31918064042543,37.94840871958596,3.6002043108718693,0.8532979516010638,1544.0618557929993,ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250702_085332
"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=23.084785174700052, 'k': val=1.9911048069584711}, 'B': {'n': val=27.267771254912944, 'k': val=1.1526286457012993}, 'D': {'n': val=13.574385232758516, 'k': val=1.1063080596151258}, 'tau': val=1.3107794472086938}, 'B': {'C': {'n': val=0.11912145441124469, 'k': val=1.6559413910995513}, 'D': {'n': val=14.114463422628639, 'k': val=0.7599132669476704}, 'tau': val=2.1159743576029664}, 'C': {'A': {'n': val=0.9352783968907288, 'k': val=0.10115241950285436}, 'D': {'n': val=30.0, 'k': val=0.3119527902361521}, 'tau': val=4.999784962636777}, 'D': {'A': {'n': val=26.9634479141374, 'k': val=0.9631286570283673}, 'D': {'n': val=19.772479695442907, 'k': val=0.14603708571640442}, 'tau': val=0.5662246269182316}}, ind_size=22)",SQUARED,ODEINT,1,39.0376368230497,3.1444916155668494,0.024719568800925545,0.09759409205762423,1859.3959860801697,ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250702_085332
"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=17.39707269494606, 'k': val=0.5240270368118974}, 'B': {'n': val=27.00472800024419, 'k': val=0.10000012382747489}, 'D': {'n': val=3.701678459542501, 'k': val=1.4084633451235662}, 'tau': val=3.4380235602245426}, 'B': {'C': {'n': val=0.29215317674213165, 'k': val=1.8464287052968056}, 'D': {'n': val=3.7373597108242036, 'k': val=0.7643552956809662}, 'tau': val=1.7258275455336234}, 'C': {'A': {'n': val=30.0, 'k': val=0.8728672975043593}, 'D': {'n': val=0.14670509329002301, 'k': val=0.32972742353415124}, 'tau': val=4.999999765948611}, 'D': {'A': {'n': val=29.999999999999538, 'k': val=0.7422123365290834}, 'D': {'n': val=14.423701843835337, 'k': val=0.25620900511346983}, 'tau': val=0.5465919623315295}}, ind_size=22)",MSE,ODEINT,1,39.44284479155818,3.242770782805321,0.02628890587453957,0.09860711197889542,2687.3059771060944,ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250702_085332
"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=14.386667308203828, 'k': val=1.6806957841054764}, 'B': {'n': val=29.150118957523905, 'k': val=1.1312483452894713}, 'D': {'n': val=9.172921430748067, 'k': val=1.1830461626906836}, 'tau': val=1.5562050591242387}, 'B': {'C': {'n': val=0.6021357981859088, 'k': val=0.3411170200129234}, 'D': {'n': val=28.93905354828192, 'k': val=0.7731247208641016}, 'tau': val=2.123350630978021}, 'C': {'A': {'n': val=1.00911949051039, 'k': val=0.6129449512373298}, 'D': {'n': val=30.0, 'k': val=0.2936725611612994}, 'tau': val=4.9999675359188895}, 'D': {'A': {'n': val=20.96086413882744, 'k': val=0.9521148506957678}, 'D': {'n': val=22.124446565627515, 'k': val=0.14231328852939337}, 'tau': val=0.6046797073336204}}, ind_size=22)",SQUARED,ODEINT,2,40.30259937747418,3.1702430549063068,0.02512610256795418,0.10075649844368544,1730.3109304904938,ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250702_085332
"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=16.432153202629593, 'k': val=0.7028777269273078}, 'B': {'n': val=12.213835226067248, 'k': val=0.4065465218396157}, 'D': {'n': val=23.112085612041646, 'k': val=1.024449543940265}, 'tau': val=2.193358558409806}, 'B': {'C': {'n': val=0.2282017783630044, 'k': val=0.1856745973962747}, 'D': {'n': val=5.385646774523986, 'k': val=0.6661902542492811}, 'tau': val=2.3341104938377226}, 'C': {'A': {'n': val=0.16736412090015546, 'k': val=1.911626776470542}, 'D': {'n': val=30.0, 'k': val=0.3480967902672674}, 'tau': val=4.994686297026321}, 'D': {'A': {'n': val=29.31432258541003, 'k': val=0.9309484526331993}, 'D': {'n': val=14.211197292623753, 'k': val=0.10105675971361654}, 'tau': val=0.6020000042354547}}, ind_size=22)",MSE,ODEINT,2,35.911310172851906,2.8259361994375642,0.019964788508229067,0.08977827543212978,2315.1202461719513,ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250702_085332
,SQUARED,ODEINT,3,,,,,,ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250702_085332
"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=29.540547974184804, 'k': val=1.9926905911942585}, 'B': {'n': val=29.898513183667713, 'k': val=1.120263224101773}, 'D': {'n': val=6.275946044836428, 'k': val=1.430759406652896}, 'tau': val=1.2860700457256669}, 'B': {'C': {'n': val=2.591629812583553, 'k': val=0.6163370701527744}, 'D': {'n': val=30.0, 'k': val=0.7651877799096136}, 'tau': val=3.171989240967963}, 'C': {'A': {'n': val=0.4852959173535688, 'k': val=1.981651455786389}, 'D': {'n': val=30.0, 'k': val=0.31058789091871364}, 'tau': val=4.999754884535984}, 'D': {'A': {'n': val=29.193458735008054, 'k': val=0.9665585137234657}, 'D': {'n': val=8.124055192091273, 'k': val=0.10063374291216261}, 'tau': val=0.5564792872890143}}, ind_size=22)",MSE,ODEINT,3,34.587187948636114,3.01917396163609,0.022788528526553407,0.08646796987159026,1998.6224248409271,ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250702_085332
,SQUARED,ODEINT,4,,,,,,ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250702_085332
"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=19.88309117649906, 'k': val=1.9751134518631737}, 'B': {'n': val=10.863286682191648, 'k': val=0.9782209519209635}, 'D': {'n': val=19.439777479818105, 'k': val=1.0733478640625476}, 'tau': val=2.7826112882654632}, 'B': {'C': {'n': val=0.28859323952093885, 'k': val=1.284296136255971}, 'D': {'n': val=3.113798692465631, 'k': val=0.7377329123110551}, 'tau': val=1.8011500697482}, 'C': {'A': {'n': val=0.8633782388641116, 'k': val=0.47637706263193486}, 'D': {'n': val=29.790015211867058, 'k': val=0.3458716735651537}, 'tau': val=4.777103471322319}, 'D': {'A': {'n': val=28.58552181064831, 'k': val=0.9754183168820677}, 'D': {'n': val=19.772242256813456, 'k': val=0.10030433803423243}, 'tau': val=0.8152594797171514}}, ind_size=22)",MSE,ODEINT,4,33.26848342682473,2.9527305493482507,0.021796544242636048,0.08317120856706182,2095.6453332901,ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250702_085332
"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=29.594065251308294, 'k': val=1.9839779423007864}, 'B': {'n': val=10.230995540876124, 'k': val=1.3847697530922336}, 'D': {'n': val=9.578956746774411, 'k': val=1.2741874750397817}, 'tau': val=1.4644472236708757}, 'B': {'C': {'n': val=0.8467210841963392, 'k': val=1.958417746643165}, 'D': {'n': val=3.665091332128122, 'k': val=0.7645277127624093}, 'tau': val=1.6516523554789315}, 'C': {'A': {'n': val=0.5244475748348062, 'k': val=2.0}, 'D': {'n': val=29.99997166613439, 'k': val=0.3119139597514887}, 'tau': val=4.999968250373641}, 'D': {'A': {'n': val=28.131851639105882, 'k': val=0.9657461397706769}, 'D': {'n': val=13.233362187124532, 'k': val=0.10086607139369844}, 'tau': val=0.5888273289052894}}, ind_size=22)",SQUARED,ODEINT,5,36.227433628240846,3.1013085731193097,0.02404528716425831,0.09056858407060212,1595.754289150238,ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250702_085332
,MSE,ODEINT,5,,,,,,ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250702_085332
,SQUARED,ODEINT,6,,,,,,ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250702_085332
"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=15.820974774019025, 'k': val=1.6671264411817015}, 'B': {'n': val=7.737958842450748, 'k': val=1.705026454089745}, 'D': {'n': val=7.009066842157003, 'k': val=1.8755509808237925}, 'tau': val=1.7707253756789674}, 'B': {'C': {'n': val=2.993565860607195, 'k': val=0.610791267308527}, 'D': {'n': val=10.298599843476236, 'k': val=0.6713119543637855}, 'tau': val=3.3144074592323993}, 'C': {'A': {'n': val=0.777633975789116, 'k': val=0.23274157929975103}, 'D': {'n': val=29.472599102796497, 'k': val=0.3149363264601518}, 'tau': val=5.0}, 'D': {'A': {'n': val=28.506025532186836, 'k': val=0.9659067753274725}, 'D': {'n': val=11.405299645855951, 'k': val=0.11187820374729535}, 'tau': val=0.6236401850215761}}, ind_size=22)",MSE,ODEINT,6,34.71131669429004,3.0369416808445515,0.023057536932127323,0.08677829173572509,2012.183489561081,ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250702_085332
