model,method,parallel,run_id,seed,solver,error_type,ABS_Fitness,SQUARED_Fitness,MSE_Fitness,MABS_Fitness,execution_time,best_ind
ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250610_162342,0,LSODA,MSE,36.43199640619228,3.102685477347684,0.024066642928360568,0.09107999101548069,1034.37380194664,"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=28.990244413349995, 'k': val=1.3002225824830655}, 'B': {'n': val=17.713237958964054, 'k': val=1.1865321108626166}, 'D': {'n': val=6.117158088259201, 'k': val=1.4768606620121123}, 'tau': val=1.3745976108826887}, 'B': {'C': {'n': val=0.16845747191521857, 'k': val=1.9081212106644725}, 'D': {'n': val=3.607643476494153, 'k': val=0.7659464236129845}, 'tau': val=1.5534359914901203}, 'C': {'A': {'n': val=0.9115841958410258, 'k': val=1.8859538673717102}, 'D': {'n': val=30.0, 'k': val=0.3121693762216028}, 'tau': val=4.994730368887128}, 'D': {'A': {'n': val=29.071414980467033, 'k': val=0.9660899682036937}, 'D': {'n': val=27.937183500978076, 'k': val=0.10013172486758348}, 'tau': val=0.562317244612466}}, ind_size=22)"
ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250610_162342,0,LSODA,MABS,,,,,,
ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250610_162342,1,RK45,ABS,36.22037973043279,3.339295005763127,0.027877227838786406,0.09055094932608196,3378.826564311981,"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=22.447905261546317, 'k': val=0.5724391146040211}, 'B': {'n': val=6.111294916410645, 'k': val=0.10863797787141927}, 'D': {'n': val=16.001991320646553, 'k': val=1.0958264814937317}, 'tau': val=1.6192988912720432}, 'B': {'C': {'n': val=23.847561433802515, 'k': val=0.4719394164422419}, 'D': {'n': val=1.8474162622811283, 'k': val=0.30579303851024503}, 'tau': val=3.4377556524033763}, 'C': {'A': {'n': val=0.46312393892806597, 'k': val=1.1523976969709209}, 'D': {'n': val=13.985974155668275, 'k': val=0.40363183948651044}, 'tau': val=4.679825525237972}, 'D': {'A': {'n': val=27.070711933764546, 'k': val=0.9646440261512963}, 'D': {'n': val=24.42474485124022, 'k': val=0.2666766836890638}, 'tau': val=0.5684139934624836}}, ind_size=22)"
ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250610_162342,1,RK45,SQUARED,,,,,,
ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250610_162342,1,RK45,MSE,34.01480496341635,2.8434950696478802,0.02021366052777952,0.08503701240854081,2502.1955966949463,"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=19.923965034306434, 'k': val=1.9825196285018518}, 'B': {'n': val=6.428859826861937, 'k': val=1.101634726421132}, 'D': {'n': val=21.53781258162452, 'k': val=1.464168251651347}, 'tau': val=2.734522396937001}, 'B': {'C': {'n': val=0.481314736895738, 'k': val=1.8119375946206986}, 'D': {'n': val=4.409095874625095, 'k': val=0.6549673190949402}, 'tau': val=2.162321689297547}, 'C': {'A': {'n': val=0.8174134832536439, 'k': val=1.1543884610489623}, 'D': {'n': val=25.173717576218184, 'k': val=0.36936081918724567}, 'tau': val=4.706031501983435}, 'D': {'A': {'n': val=29.029117476192493, 'k': val=0.988972474269325}, 'D': {'n': val=28.28144006953109, 'k': val=0.10067995239910534}, 'tau': val=0.8694865609825568}}, ind_size=22)"
ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250610_162342,1,RK45,MABS,36.48339532692001,3.3183288176603885,0.02752826535528849,0.09120848831730001,3885.138861179352,"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=26.77890882676676, 'k': val=0.42484530037583357}, 'B': {'n': val=16.497514969170478, 'k': val=0.12200522831498013}, 'D': {'n': val=12.438007267241998, 'k': val=1.0955593224033897}, 'tau': val=1.2638625431008759}, 'B': {'C': {'n': val=23.529041756735783, 'k': val=0.4762022158746236}, 'D': {'n': val=1.8092792167774114, 'k': val=0.3159392491149645}, 'tau': val=3.264634572861299}, 'C': {'A': {'n': val=0.5727298861515085, 'k': val=0.6410206212105946}, 'D': {'n': val=11.421174123508402, 'k': val=0.42243121026198316}, 'tau': val=5.0}, 'D': {'A': {'n': val=24.481081765510886, 'k': val=0.9572394909208218}, 'D': {'n': val=25.341301050123974, 'k': val=0.27318915116066483}, 'tau': val=0.5524189877660842}}, ind_size=22)"
ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250610_162342,1,DOP853,ABS,39.23014121982051,4.069070743554278,0.0413933417901234,0.09807535304955126,2677.434328317642,"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=23.005090401519006, 'k': val=1.7136043468276596}, 'B': {'n': val=28.63739494833392, 'k': val=1.05304948505557}, 'D': {'n': val=28.04025174713297, 'k': val=1.0213745936498526}, 'tau': val=1.1720613567544085}, 'B': {'C': {'n': val=1.3118729172234145, 'k': val=0.6794345250507077}, 'D': {'n': val=15.112462997398048, 'k': val=0.8827768947999747}, 'tau': val=2.3485823239622436}, 'C': {'A': {'n': val=4.4725515777780265, 'k': val=0.4271563219936583}, 'D': {'n': val=0.9998108449957485, 'k': val=0.9910588691253882}, 'tau': val=2.0828300783263427}, 'D': {'A': {'n': val=29.014646933898973, 'k': val=0.9656454600982974}, 'D': {'n': val=3.992552731133597, 'k': val=0.10684880221441845}, 'tau': val=0.4476176384985174}}, ind_size=22)"
ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250610_162342,1,DOP853,SQUARED,36.554555600761056,3.1073096197570265,0.024138432682586385,0.0913863890019026,9504.807662963867,"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=17.81118045697227, 'k': val=1.9170640088812507}, 'B': {'n': val=11.51418893326642, 'k': val=0.7036008856154167}, 'D': {'n': val=2.1633890703985417, 'k': val=0.958092016078584}, 'tau': val=2.579119295539788}, 'B': {'C': {'n': val=23.40527240476197, 'k': val=0.37302366752165084}, 'D': {'n': val=1.1082622052020514, 'k': val=0.22489044198837801}, 'tau': val=3.1999715070262367}, 'C': {'A': {'n': val=0.5294096422793854, 'k': val=1.8521984946712289}, 'D': {'n': val=6.209045404725489, 'k': val=0.5254464599624675}, 'tau': val=4.360446411118484}, 'D': {'A': {'n': val=8.058545033117817, 'k': val=0.8823592371305018}, 'D': {'n': val=25.08955943886057, 'k': val=0.10032061457890243}, 'tau': val=0.6337726026821872}}, ind_size=22)"
ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250610_162342,1,DOP853,MSE,33.976505767092746,2.9177979219039276,0.0212838617826672,0.08494126441773191,2759.331267595291,"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=17.2141433855256, 'k': val=1.839606763346774}, 'B': {'n': val=10.818346835406157, 'k': val=0.7910444493319934}, 'D': {'n': val=2.4227443800450787, 'k': val=1.2376579269001557}, 'tau': val=2.3056101134754967}, 'B': {'C': {'n': val=23.58130664677502, 'k': val=0.39105646921775405}, 'D': {'n': val=2.360985199320231, 'k': val=0.2526332825044278}, 'tau': val=3.921947861421193}, 'C': {'A': {'n': val=0.1735944956384901, 'k': val=1.7182654468450416}, 'D': {'n': val=9.338469841811975, 'k': val=0.4730837717096053}, 'tau': val=4.676697403956208}, 'D': {'A': {'n': val=11.399849379104209, 'k': val=0.9066986958907113}, 'D': {'n': val=21.763870714951487, 'k': val=0.10139699379658879}, 'tau': val=0.6674686364416076}}, ind_size=22)"
ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250610_162342,1,DOP853,MABS,35.08302439054745,3.3060944024838235,0.02732565049533716,0.08770756097636857,9406.753588199615,"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=15.906825362651013, 'k': val=0.4104867539075014}, 'B': {'n': val=27.75938387360714, 'k': val=0.129592383375056}, 'D': {'n': val=29.78168932819522, 'k': val=1.44820187327028}, 'tau': val=4.594320735519168}, 'B': {'C': {'n': val=1.4581207205346607, 'k': val=0.6921641216636529}, 'D': {'n': val=15.995200159280046, 'k': val=0.7226090590795422}, 'tau': val=3.1391808016247333}, 'C': {'A': {'n': val=29.743469064478386, 'k': val=0.8862646488083087}, 'D': {'n': val=0.22454484732838015, 'k': val=0.22495420425635482}, 'tau': val=4.502677889562153}, 'D': {'A': {'n': val=28.44379308041766, 'k': val=0.7709830844731314}, 'D': {'n': val=26.303461957072386, 'k': val=0.29473306735899013}, 'tau': val=0.529827450873664}}, ind_size=22)"
ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250610_162342,1,LSODA,ABS,35.66990045743586,3.355380234735115,0.02814644129912768,0.08917475114358958,909.3516664505005,"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=28.78199422480568, 'k': val=1.9666489554438134}, 'B': {'n': val=27.812636395151582, 'k': val=1.9806955552505394}, 'D': {'n': val=7.340610352866321, 'k': val=1.4161574471877836}, 'tau': val=1.4040010253631738}, 'B': {'C': {'n': val=0.15588967079261493, 'k': val=1.3342766792316423}, 'D': {'n': val=2.0355639412354334, 'k': val=1.152531838096961}, 'tau': val=1.2225015983346257}, 'C': {'A': {'n': val=0.16260580471193614, 'k': val=1.3520450976128742}, 'D': {'n': val=23.093260633115566, 'k': val=0.3599973567865579}, 'tau': val=4.6846391100743805}, 'D': {'A': {'n': val=28.8989314740545, 'k': val=0.9683226043724932}, 'D': {'n': val=27.217810325253488, 'k': val=0.26438772203378436}, 'tau': val=0.5539966713261304}}, ind_size=22)"
ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250610_162342,1,LSODA,SQUARED,,,,,,
ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250610_162342,1,LSODA,MSE,,,,,,
ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250610_162342,1,LSODA,MABS,33.67396154949939,3.238664722004791,0.026222372953895942,0.08418490387374845,945.330962896347,"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=24.313481677154492, 'k': val=1.8135033970827366}, 'B': {'n': val=26.091194511807995, 'k': val=1.1689164209150191}, 'D': {'n': val=24.179540734502257, 'k': val=1.01887497209904}, 'tau': val=1.157982905016833}, 'B': {'C': {'n': val=0.6043004514745045, 'k': val=1.006299918540615}, 'D': {'n': val=3.8378804944233993, 'k': val=0.7635174031245717}, 'tau': val=1.7126012031771687}, 'C': {'A': {'n': val=0.3957677073941598, 'k': val=1.79821011509781}, 'D': {'n': val=29.537767997993537, 'k': val=0.34949540148279123}, 'tau': val=4.671405589062836}, 'D': {'A': {'n': val=29.481007402656175, 'k': val=0.972414308453673}, 'D': {'n': val=25.615397586907143, 'k': val=0.20607614505762673}, 'tau': val=0.5355004754627327}}, ind_size=22)"
ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250610_162342,2,RK45,ABS,32.00210488981535,2.9933364218936567,0.022400157336587775,0.0800052622245384,2503.920083999634,"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=24.506911809985354, 'k': val=1.937081450103056}, 'B': {'n': val=10.584735823245007, 'k': val=1.062453171115904}, 'D': {'n': val=16.58414298582357, 'k': val=1.964042094456205}, 'tau': val=2.7917873080285074}, 'B': {'C': {'n': val=0.22593223018951492, 'k': val=0.39236899916567997}, 'D': {'n': val=4.214827389649815, 'k': val=0.6183044786334649}, 'tau': val=2.4004857639964636}, 'C': {'A': {'n': val=0.325200320557226, 'k': val=1.0315036235608797}, 'D': {'n': val=18.864600024824014, 'k': val=0.37902701885175405}, 'tau': val=4.946705828349152}, 'D': {'A': {'n': val=29.82443594298629, 'k': val=0.9748268089984211}, 'D': {'n': val=22.333617798879576, 'k': val=0.10016557919507707}, 'tau': val=0.5478487433858952}}, ind_size=22)"
ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250610_162342,2,RK45,SQUARED,,,,,,
ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250610_162342,2,RK45,MSE,37.24227436171301,3.2223124728916193,0.025958244182382257,0.0931056859042825,10291.315618753433,"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=28.012824210774852, 'k': val=1.3843525757039807}, 'B': {'n': val=29.706280990368338, 'k': val=1.6258573444442288}, 'D': {'n': val=6.763801321041189, 'k': val=1.1300590747584887}, 'tau': val=2.71884246944164}, 'B': {'C': {'n': val=2.342650325545235, 'k': val=0.6205796512702841}, 'D': {'n': val=6.606370781390107, 'k': val=0.6881286959956854}, 'tau': val=3.1005265630680916}, 'C': {'A': {'n': val=29.097585560341976, 'k': val=0.8869078542713716}, 'D': {'n': val=0.5553930304086822, 'k': val=1.6716497969668493}, 'tau': val=4.999913030490405}, 'D': {'A': {'n': val=29.338845061344063, 'k': val=0.7074528758605856}, 'D': {'n': val=18.24650127391765, 'k': val=0.2635999894000596}, 'tau': val=0.6258401121512993}}, ind_size=22)"
ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250610_162342,2,RK45,MABS,32.57513378212733,3.2259023015454167,0.02601611414779004,0.08143783445531838,2108.28981089592,"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=27.259367603179754, 'k': val=1.914828604298635}, 'B': {'n': val=19.729778059182426, 'k': val=1.2158665117373002}, 'D': {'n': val=7.184308298629033, 'k': val=1.4082117286207714}, 'tau': val=1.5635512386387178}, 'B': {'C': {'n': val=1.2836148782731092, 'k': val=0.6761999058581176}, 'D': {'n': val=8.114971528297108, 'k': val=0.7282074385945877}, 'tau': val=2.8191040011316666}, 'C': {'A': {'n': val=0.16290135061353575, 'k': val=0.5230815749145377}, 'D': {'n': val=29.637055624842585, 'k': val=0.3495248522928865}, 'tau': val=4.443579336594555}, 'D': {'A': {'n': val=23.13132252050432, 'k': val=0.9653661454304583}, 'D': {'n': val=9.083093133515986, 'k': val=0.1}, 'tau': val=0.5138078619014627}}, ind_size=22)"
ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250610_162342,2,DOP853,ABS,34.05474955054709,3.242578116518053,0.026285782104304403,0.08513687387636772,3005.769553422928,"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=15.754851430256426, 'k': val=1.9628355133735038}, 'B': {'n': val=29.417008820124845, 'k': val=1.1079344184222275}, 'D': {'n': val=9.743685746390259, 'k': val=1.3375264609067599}, 'tau': val=1.5426606614486607}, 'B': {'C': {'n': val=0.765862155869452, 'k': val=0.5018753744318281}, 'D': {'n': val=3.0596698233100024, 'k': val=0.7628273834836259}, 'tau': val=1.608323298393658}, 'C': {'A': {'n': val=0.4503565805997897, 'k': val=0.7888535330216603}, 'D': {'n': val=27.034306243871413, 'k': val=0.3508786867042216}, 'tau': val=4.692741845441471}, 'D': {'A': {'n': val=28.885604673499255, 'k': val=0.9698761903137002}, 'D': {'n': val=25.321584679546977, 'k': val=0.25346794138887874}, 'tau': val=0.5580708084583995}}, ind_size=22)"
ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250610_162342,2,DOP853,SQUARED,36.513451736597375,3.204636029018371,0.025674230196206585,0.09128362934149348,6137.658171892166,"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=21.58877147791, 'k': val=1.6470424791420382}, 'B': {'n': val=27.54748728750675, 'k': val=1.307140907406223}, 'D': {'n': val=25.62302365845071, 'k': val=1.0459340027526114}, 'tau': val=3.6370909361516204}, 'B': {'C': {'n': val=2.1154684269515815, 'k': val=0.6231858653643481}, 'D': {'n': val=8.899176060246841, 'k': val=0.7180015413958082}, 'tau': val=3.2489683489145054}, 'C': {'A': {'n': val=29.36438013464959, 'k': val=0.8818995595994095}, 'D': {'n': val=0.10057510996613725, 'k': val=0.6474044293627855}, 'tau': val=4.99551483577976}, 'D': {'A': {'n': val=27.9929658167664, 'k': val=0.7297957051153758}, 'D': {'n': val=17.311187208011617, 'k': val=0.2683365624232572}, 'tau': val=0.5452794383132121}}, ind_size=22)"
ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250610_162342,2,DOP853,MSE,37.268308559551635,3.1951103701231767,0.025521825693171643,0.09317077139887914,8661.5985455513,"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=18.131834316087918, 'k': val=1.7860035182572425}, 'B': {'n': val=26.759321127011287, 'k': val=1.447674558168333}, 'D': {'n': val=25.62756556427649, 'k': val=1.9379932255042385}, 'tau': val=3.9664996665997814}, 'B': {'C': {'n': val=2.5091559726988466, 'k': val=0.6230206375097238}, 'D': {'n': val=25.610242303789693, 'k': val=0.7321578603478649}, 'tau': val=3.262256037787763}, 'C': {'A': {'n': val=30.0, 'k': val=0.8852433703385709}, 'D': {'n': val=0.22072426265210957, 'k': val=0.226639836308291}, 'tau': val=4.984692116129704}, 'D': {'A': {'n': val=24.757239943219673, 'k': val=0.7507813858768918}, 'D': {'n': val=28.791220165100228, 'k': val=0.2615725508648267}, 'tau': val=0.5943213147064204}}, ind_size=22)"
ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250610_162342,2,DOP853,MABS,33.88417661269141,3.2220210310493194,0.025953548811310286,0.08471044153172855,2985.153863430023,"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=13.065277382708379, 'k': val=1.9472822774431962}, 'B': {'n': val=29.2705012624481, 'k': val=1.0806011665269089}, 'D': {'n': val=8.677873839713834, 'k': val=1.4645265826096694}, 'tau': val=1.6639434134939646}, 'B': {'C': {'n': val=0.5705889542378026, 'k': val=0.5599324055016998}, 'D': {'n': val=3.1195069479004456, 'k': val=0.7544942503775225}, 'tau': val=1.6418216026475139}, 'C': {'A': {'n': val=0.17838974949320704, 'k': val=0.7649858681537867}, 'D': {'n': val=29.71850574152275, 'k': val=0.3461481634503379}, 'tau': val=4.582493901974033}, 'D': {'A': {'n': val=28.24263072600319, 'k': val=0.9696116835930332}, 'D': {'n': val=25.94366432671554, 'k': val=0.25292495221201255}, 'tau': val=0.5884706234971868}}, ind_size=22)"
ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250610_162342,2,LSODA,ABS,,,,,,
