best_ind,error_type,solver,seed,ABS_Fitness,SQUARED_Fitness,MSE_Fitness,MABS_Fitness,execution_time,model,method,parallel,run_id
"Individual(fitness=inf, coeffs={'A': {'E': {'n': val=23.11355207630209, 'k': val=0.49911257680610144, '-': True}, 'tau': val=1.3941390359387151}, 'B': {'A': {'n': val=0.8371912336018843, 'k': val=1.5382185805543926, '-': False}, 'tau': val=1.8167797114190287}, 'C': {'B': {'n': val=1.684360936415402, 'k': val=0.2765331661456273, '-': False}, 'tau': val=3.0729440937035624}, 'D': {'C': {'n': val=3.041656611362394, 'k': val=0.5357315216088283, '-': False}, 'tau': val=2.2220929811259844}, 'E': {'D': {'n': val=0.44455956876041697, 'k': val=1.9906985389742833, '-': False}, 'B': {'n': val=27.006447222847953, 'k': val=0.39650118737310475, '-': False}, 'E': {'n': val=29.81260715520579, 'k': val=1.445030748104018, '-': False}, 'tau': val=1.5119144997369203}}, ind_size=19)",ABS,RK45,0,91.36738446186463,7.5770159566312,0.2296446832281753,0.3654695378474584,344.4663472175598,GRN5,CMAES,False,GRN5_CMAES_SERIAL_20250528_020435
"Individual(fitness=inf, coeffs={'A': {'E': {'n': val=8.071439371412731, 'k': val=0.6214895151291115, '-': True}, 'tau': val=1.4708999736070105}, 'B': {'A': {'n': val=24.77629851375786, 'k': val=0.5428207640827836, '-': False}, 'tau': val=2.461224205620767}, 'C': {'B': {'n': val=2.3027681930036445, 'k': val=0.36319061952716464, '-': False}, 'tau': val=1.1685394874217105}, 'D': {'C': {'n': val=5.2971743105813625, 'k': val=0.5542009079911759, '-': False}, 'tau': val=2.7357207803445363}, 'E': {'D': {'n': val=1.6794715444443522, 'k': val=0.6028063823073101, '-': False}, 'B': {'n': val=17.433079741284956, 'k': val=0.5016672390216158, '-': False}, 'E': {'n': val=11.386480561034173, 'k': val=0.5507717750220188, '-': False}, 'tau': val=1.9169503315207377}}, ind_size=19)",SQUARED,RK45,0,23.166030551976434,1.7789211224350219,0.012658241439381912,0.09266412220790574,697.7941029071808,GRN5,CMAES,False,GRN5_CMAES_SERIAL_20250528_020435
"Individual(fitness=inf, coeffs={'A': {'E': {'n': val=2.3749248679715698, 'k': val=0.5078754610765204, '-': True}, 'tau': val=0.9925370210499977}, 'B': {'A': {'n': val=3.0400052041733248, 'k': val=0.47998056414800744, '-': False}, 'tau': val=1.3556940772238544}, 'C': {'B': {'n': val=9.612710365395964, 'k': val=0.49472858898294275, '-': False}, 'tau': val=3.6546378511329682}, 'D': {'C': {'n': val=2.577936456880763, 'k': val=0.4385108800959429, '-': False}, 'tau': val=0.9171162513186806}, 'E': {'D': {'n': val=16.42092814327893, 'k': val=0.7226035650958246, '-': False}, 'B': {'n': val=0.18002769768238353, 'k': val=1.5970575425624862, '-': False}, 'E': {'n': val=1.3410775521810652, 'k': val=0.1052660641560332, '-': False}, 'tau': val=2.717640732640078}}, ind_size=19)",MSE,RK45,0,31.908351227084797,2.7463695289003494,0.030170182357089313,0.1276334049083392,665.9477944374084,GRN5,CMAES,False,GRN5_CMAES_SERIAL_20250528_020435
"Individual(fitness=inf, coeffs={'A': {'E': {'n': val=16.62660544844716, 'k': val=0.6908144932304383, '-': True}, 'tau': val=1.6262698781698728}, 'B': {'A': {'n': val=4.418528695691521, 'k': val=0.5063441856935934, '-': False}, 'tau': val=1.7897804179617842}, 'C': {'B': {'n': val=5.544174492869404, 'k': val=0.44033277538197185, '-': False}, 'tau': val=2.7402228848441545}, 'D': {'C': {'n': val=3.2865990773215383, 'k': val=0.5106574338346447, '-': False}, 'tau': val=2.06555135770343}, 'E': {'D': {'n': val=29.2748586950005, 'k': val=0.4136851033431838, '-': False}, 'B': {'n': val=19.985703672373205, 'k': val=0.5518932325094257, '-': False}, 'E': {'n': val=1.4861146095531086, 'k': val=1.7346568579818844, '-': False}, 'tau': val=4.819890110997116}}, ind_size=19)",MABS,RK45,0,22.32959198955244,1.8199428438994703,0.013248767820243566,0.08931836795820973,1097.9216089248657,GRN5,CMAES,False,GRN5_CMAES_SERIAL_20250528_020435
"Individual(fitness=inf, coeffs={'A': {'E': {'n': val=5.120993201763954, 'k': val=0.6379796469078725, '-': True}, 'tau': val=1.356032623377232}, 'B': {'A': {'n': val=8.782170693481781, 'k': val=0.5071281331349627, '-': False}, 'tau': val=2.21844773642508}, 'C': {'B': {'n': val=5.306542343572902, 'k': val=0.42777151145820147, '-': False}, 'tau': val=3.256046935997158}, 'D': {'C': {'n': val=6.223407585547784, 'k': val=0.628907681542007, '-': False}, 'tau': val=0.45216536432838816}, 'E': {'D': {'n': val=3.2493191164513986, 'k': val=0.2735163069375493, '-': False}, 'B': {'n': val=25.964623754762545, 'k': val=1.3863746841262399, '-': False}, 'E': {'n': val=3.159830447608907, 'k': val=0.10116442485115801, '-': False}, 'tau': val=2.475635761483496}}, ind_size=19)",ABS,DOP853,0,30.44464941866124,2.5353480204101495,0.025711958338390652,0.121778597674645,892.3646478652954,GRN5,CMAES,False,GRN5_CMAES_SERIAL_20250528_020435
"Individual(fitness=inf, coeffs={'A': {'E': {'n': val=5.890769565622068, 'k': val=0.6215537009184534, '-': True}, 'tau': val=1.33923139021485}, 'B': {'A': {'n': val=7.559964323390219, 'k': val=0.5323376073103671, '-': False}, 'tau': val=2.195100746444596}, 'C': {'B': {'n': val=2.804790642034113, 'k': val=0.361190297569434, '-': False}, 'tau': val=1.4251640409813042}, 'D': {'C': {'n': val=6.104026387837153, 'k': val=0.5801273137565318, '-': False}, 'tau': val=3.007341713635825}, 'E': {'D': {'n': val=3.865953576753096, 'k': val=0.26691123920416665, '-': False}, 'B': {'n': val=21.424957248185354, 'k': val=0.7124903569558555, '-': False}, 'E': {'n': val=11.965456987047634, 'k': val=0.8574568088944878, '-': False}, 'tau': val=3.406666304783246}}, ind_size=19)",SQUARED,DOP853,0,24.82740207794542,1.8953191522106856,0.014368938754946523,0.0993096083117817,954.3001637458801,GRN5,CMAES,False,GRN5_CMAES_SERIAL_20250528_020435
"Individual(fitness=inf, coeffs={'A': {'E': {'n': val=10.001679417170322, 'k': val=0.6113303343902823, '-': True}, 'tau': val=1.4857756566456035}, 'B': {'A': {'n': val=3.169359134811395, 'k': val=0.47717562321888046, '-': False}, 'tau': val=1.8108024420508768}, 'C': {'B': {'n': val=4.281394602717526, 'k': val=0.4511898919675281, '-': False}, 'tau': val=2.368588600728948}, 'D': {'C': {'n': val=3.697666212971376, 'k': val=0.503316114713445, '-': False}, 'tau': val=2.0684661417581127}, 'E': {'D': {'n': val=0.4644683785058141, 'k': val=0.6854329110456381, '-': False}, 'B': {'n': val=15.699222660425727, 'k': val=0.4706687175240772, '-': False}, 'E': {'n': val=12.37568118463254, 'k': val=0.5466802872811506, '-': False}, 'tau': val=2.1668703147756854}}, ind_size=19)",MSE,DOP853,0,22.6318364954107,1.7666645133354697,0.012484414010715409,0.09052734598164279,728.4268131256104,GRN5,CMAES,False,GRN5_CMAES_SERIAL_20250528_020435
"Individual(fitness=inf, coeffs={'A': {'E': {'n': val=13.566812242051615, 'k': val=0.703115506626617, '-': True}, 'tau': val=1.463170589612888}, 'B': {'A': {'n': val=3.45274239213544, 'k': val=0.49815938550240035, '-': False}, 'tau': val=1.562318928338768}, 'C': {'B': {'n': val=0.672581510876607, 'k': val=1.8518929938999997, '-': False}, 'tau': val=3.4650949032166696}, 'D': {'C': {'n': val=0.683239113395029, 'k': val=1.5835568076060773, '-': False}, 'tau': val=4.839557447585518}, 'E': {'D': {'n': val=4.408476181228534, 'k': val=0.10205023276386657, '-': False}, 'B': {'n': val=27.352811766756666, 'k': val=0.6636522979242778, '-': False}, 'E': {'n': val=8.608833595503933, 'k': val=0.8728179220278858, '-': False}, 'tau': val=4.971550752704808}}, ind_size=19)",MABS,DOP853,0,38.607146198591415,3.294050142520831,0.04340306536576601,0.15442858479436564,775.378760099411,GRN5,CMAES,False,GRN5_CMAES_SERIAL_20250528_020435
"Individual(fitness=inf, coeffs={'A': {'E': {'n': val=26.26543899732162, 'k': val=0.696441132809252, '-': True}, 'tau': val=1.6443064102224831}, 'B': {'A': {'n': val=3.9206512594021206, 'k': val=0.4832601961866202, '-': False}, 'tau': val=1.4131133983618513}, 'C': {'B': {'n': val=3.827381102949429, 'k': val=0.4275918418668968, '-': False}, 'tau': val=2.716615191794054}, 'D': {'C': {'n': val=2.7824104370531373, 'k': val=0.4999108198907052, '-': False}, 'tau': val=1.662757549868091}, 'E': {'D': {'n': val=22.28667088391342, 'k': val=0.12475183437168112, '-': False}, 'B': {'n': val=9.881652767548651, 'k': val=0.6657310912661466, '-': False}, 'E': {'n': val=11.906986880512068, 'k': val=0.8788145207343067, '-': False}, 'tau': val=3.4239803059172567}}, ind_size=19)",ABS,LSODA,0,22.32573976970526,1.8112887002447149,0.013123067022536752,0.08930295907882103,542.092691898346,GRN5,CMAES,False,GRN5_CMAES_SERIAL_20250528_020435
"Individual(fitness=inf, coeffs={'A': {'E': {'n': val=13.569220609104542, 'k': val=0.6787076772763858, '-': True}, 'tau': val=1.5334319508399192}, 'B': {'A': {'n': val=7.346111856776798, 'k': val=0.5386358956949493, '-': False}, 'tau': val=1.9635503234745364}, 'C': {'B': {'n': val=11.90798064060411, 'k': val=0.4414559278288879, '-': False}, 'tau': val=2.8172900608045612}, 'D': {'C': {'n': val=29.289484572809762, 'k': val=0.5644015918808241, '-': False}, 'tau': val=3.2837427411160816}, 'E': {'D': {'n': val=4.976451814701792, 'k': val=0.22282987748598163, '-': False}, 'B': {'n': val=6.419048009624955, 'k': val=0.2394863761324675, '-': False}, 'E': {'n': val=25.00515843322808, 'k': val=1.546707015962257, '-': False}, 'tau': val=3.4031115489980848}}, ind_size=19)",SQUARED,LSODA,0,26.08554082113385,2.007971861731427,0.016127803990020693,0.10434216328453541,826.530659198761,GRN5,CMAES,False,GRN5_CMAES_SERIAL_20250528_020435
