best_ind,error_type,solver,seed,ABS_Fitness,SQUARED_Fitness,MSE_Fitness,MABS_Fitness,execution_time,model,method,parallel,run_id
"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=29.700126188752886, 'k': val=1.7152729083258524}, 'B': {'n': val=3.315961199136953, 'k': val=1.7284372652781852}, 'D': {'n': val=11.053216610124943, 'k': val=1.8977378464737111}, 'tau': val=2.2302264212797764}, 'B': {'C': {'n': val=3.5414735170593907, 'k': val=0.5145269277448211}, 'D': {'n': val=16.637784659297026, 'k': val=0.36338824030402295}, 'tau': val=4.54896250669279}, 'C': {'A': {'n': val=0.9632982447167415, 'k': val=0.18571217497189246}, 'D': {'n': val=29.395056841936505, 'k': val=0.3694036261067673}, 'tau': val=4.931702049224066}, 'D': {'A': {'n': val=28.3562961535552, 'k': val=0.9971890758294956}, 'D': {'n': val=27.14683283708462, 'k': val=0.10212146355907577}, 'tau': val=0.8105978068283676}}, ind_size=22)",MSE,LSODA,0,37.206240035065996,2.8375894124074006,0.020129784183516436,0.09301560008766502,567.8046340942383,ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250607_213330
"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=16.238308758005445, 'k': val=1.9455304334951453}, 'B': {'n': val=13.132322215640567, 'k': val=1.4031653507283013}, 'D': {'n': val=7.495095209168567, 'k': val=1.2948723831054614}, 'tau': val=1.1063950288640712}, 'B': {'C': {'n': val=2.307162250676299, 'k': val=0.605608590303809}, 'D': {'n': val=28.898807320558003, 'k': val=0.6970852582488268}, 'tau': val=3.5459744784399425}, 'C': {'A': {'n': val=0.35959029228495376, 'k': val=0.38656953123074606}, 'D': {'n': val=29.466587260370908, 'k': val=0.3489288729298506}, 'tau': val=4.629918465149088}, 'D': {'A': {'n': val=26.249336978931357, 'k': val=0.9693074256601817}, 'D': {'n': val=23.66062291788407, 'k': val=0.10005807498535643}, 'tau': val=0.5091231324322806}}, ind_size=22)",MABS,LSODA,0,32.10669066045932,3.1717736970615173,0.025150370963428238,0.08026672665114828,463.2130892276764,ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250607_213330
"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=22.261674532985772, 'k': val=0.5334423696874933}, 'B': {'n': val=7.059515300039315, 'k': val=0.100202117526079}, 'D': {'n': val=16.19020932900971, 'k': val=1.1213650340029662}, 'tau': val=1.759865277030103}, 'B': {'C': {'n': val=23.90004331921552, 'k': val=0.4733641217802422}, 'D': {'n': val=1.9048221962635075, 'k': val=0.30728700150932997}, 'tau': val=3.3307608875580277}, 'C': {'A': {'n': val=0.5824389595770244, 'k': val=1.1935597068612975}, 'D': {'n': val=13.654417428038373, 'k': val=0.4026409503257767}, 'tau': val=4.6260261930970685}, 'D': {'A': {'n': val=27.07798246309746, 'k': val=0.9641914963355128}, 'D': {'n': val=24.083401538807806, 'k': val=0.26812043392595175}, 'tau': val=0.5698778967279404}}, ind_size=22)",ABS,RK45,1,36.29138458325963,3.3522779385006958,0.02809441844239621,0.090728461458149,1985.9269452095032,ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250607_213330
"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=28.307221447098218, 'k': val=1.8232781256304924}, 'B': {'n': val=26.189425121820058, 'k': val=1.7194890128303317}, 'D': {'n': val=25.426035066835926, 'k': val=1.7298292234044694}, 'tau': val=3.382119327944748}, 'B': {'C': {'n': val=2.4977875085394867, 'k': val=0.601300060778821}, 'D': {'n': val=11.299113866134443, 'k': val=0.7616947453336805}, 'tau': val=2.982082422749903}, 'C': {'A': {'n': val=30.0, 'k': val=1.0020026348558637}, 'D': {'n': val=17.28739498534027, 'k': val=1.1497274080127318}, 'tau': val=3.262979924940147}, 'D': {'A': {'n': val=29.471576354908628, 'k': val=0.8048449504365789}, 'D': {'n': val=20.37590377784591, 'k': val=0.26362639549290334}, 'tau': val=0.6013234591114772}}, ind_size=22)",SQUARED,RK45,1,36.84725895449562,3.1654713584268612,0.025050522302552003,0.092118147386239,4630.651259422302,ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250607_213330
"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=19.923965034306434, 'k': val=1.9825196285018518}, 'B': {'n': val=6.428859826861937, 'k': val=1.101634726421132}, 'D': {'n': val=21.53781258162452, 'k': val=1.464168251651347}, 'tau': val=2.734522396937001}, 'B': {'C': {'n': val=0.481314736895738, 'k': val=1.8119375946206986}, 'D': {'n': val=4.409095874625095, 'k': val=0.6549673190949402}, 'tau': val=2.162321689297547}, 'C': {'A': {'n': val=0.8174134832536439, 'k': val=1.1543884610489623}, 'D': {'n': val=25.173717576218184, 'k': val=0.36936081918724567}, 'tau': val=4.706031501983435}, 'D': {'A': {'n': val=29.029117476192493, 'k': val=0.988972474269325}, 'D': {'n': val=28.28144006953109, 'k': val=0.10067995239910534}, 'tau': val=0.8694865609825568}}, ind_size=22)",MSE,RK45,1,34.01480496341635,2.8434950696478802,0.02021366052777952,0.08503701240854081,1636.4066467285156,ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250607_213330
"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=22.368684691950815, 'k': val=0.4650617742167294}, 'B': {'n': val=12.001332911727392, 'k': val=0.13354622911748937}, 'D': {'n': val=12.346196097971271, 'k': val=1.106936084281978}, 'tau': val=1.4049717747170996}, 'B': {'C': {'n': val=23.78464871675265, 'k': val=0.47544062467942}, 'D': {'n': val=1.104815202076329, 'k': val=0.313714583923768}, 'tau': val=3.2267380684660805}, 'C': {'A': {'n': val=0.14017570014760888, 'k': val=0.9333013116667422}, 'D': {'n': val=11.9821147405106, 'k': val=0.4230601732366683}, 'tau': val=4.988221293469923}, 'D': {'A': {'n': val=24.184289609312234, 'k': val=0.9549044605867293}, 'D': {'n': val=21.37128894746174, 'k': val=0.2700785722143992}, 'tau': val=0.5562736179917664}}, ind_size=22)",MABS,RK45,1,36.54178508635595,3.3403250661122112,0.027894428868243875,0.09135446271588993,2136.3485765457153,ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250607_213330
"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=22.086508653349053, 'k': val=1.5829340385322435}, 'B': {'n': val=28.839628820599906, 'k': val=1.0673246502152884}, 'D': {'n': val=28.839548944229673, 'k': val=1.0400670442891446}, 'tau': val=1.3808633006341973}, 'B': {'C': {'n': val=1.57812417655069, 'k': val=0.6827875873464374}, 'D': {'n': val=14.250355457697559, 'k': val=0.8620129079318307}, 'tau': val=2.5302330027696573}, 'C': {'A': {'n': val=4.625961326539766, 'k': val=0.43007398605385744}, 'D': {'n': val=0.6432736191624534, 'k': val=1.963571538714175}, 'tau': val=2.2383662995079816}, 'D': {'A': {'n': val=29.68127504379355, 'k': val=0.963141369149513}, 'D': {'n': val=3.1764688209803777, 'k': val=0.12015996283005491}, 'tau': val=0.4408726143894473}}, ind_size=22)",ABS,DOP853,1,39.69541485647641,4.094717381369493,0.0419167760832236,0.09923853714119103,1582.5669348239899,ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250607_213330
"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=17.81118045697227, 'k': val=1.9170640088812507}, 'B': {'n': val=11.51418893326642, 'k': val=0.7036008856154167}, 'D': {'n': val=2.1633890703985417, 'k': val=0.958092016078584}, 'tau': val=2.579119295539788}, 'B': {'C': {'n': val=23.40527240476197, 'k': val=0.37302366752165084}, 'D': {'n': val=1.1082622052020514, 'k': val=0.22489044198837801}, 'tau': val=3.1999715070262367}, 'C': {'A': {'n': val=0.5294096422793854, 'k': val=1.8521984946712289}, 'D': {'n': val=6.209045404725489, 'k': val=0.5254464599624675}, 'tau': val=4.360446411118484}, 'D': {'A': {'n': val=8.058545033117817, 'k': val=0.8823592371305018}, 'D': {'n': val=25.08955943886057, 'k': val=0.10032061457890243}, 'tau': val=0.6337726026821872}}, ind_size=22)",SQUARED,DOP853,1,36.554555600761056,3.1073096197570265,0.024138432682586385,0.0913863890019026,4280.278415679932,ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250607_213330
"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=17.2141433855256, 'k': val=1.839606763346774}, 'B': {'n': val=10.818346835406157, 'k': val=0.7910444493319934}, 'D': {'n': val=2.4227443800450787, 'k': val=1.2376579269001557}, 'tau': val=2.3056101134754967}, 'B': {'C': {'n': val=23.58130664677502, 'k': val=0.39105646921775405}, 'D': {'n': val=2.360985199320231, 'k': val=0.2526332825044278}, 'tau': val=3.921947861421193}, 'C': {'A': {'n': val=0.1735944956384901, 'k': val=1.7182654468450416}, 'D': {'n': val=9.338469841811975, 'k': val=0.4730837717096053}, 'tau': val=4.676697403956208}, 'D': {'A': {'n': val=11.399849379104209, 'k': val=0.9066986958907113}, 'D': {'n': val=21.763870714951487, 'k': val=0.10139699379658879}, 'tau': val=0.6674686364416076}}, ind_size=22)",MSE,DOP853,1,33.976505767092746,2.9177979219039276,0.0212838617826672,0.08494126441773191,1815.9283466339111,ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250607_213330
"Individual(fitness=inf, coeffs={'A': {'A': {'n': val=15.906825362651013, 'k': val=0.4104867539075014}, 'B': {'n': val=27.75938387360714, 'k': val=0.129592383375056}, 'D': {'n': val=29.78168932819522, 'k': val=1.44820187327028}, 'tau': val=4.594320735519168}, 'B': {'C': {'n': val=1.4581207205346607, 'k': val=0.6921641216636529}, 'D': {'n': val=15.995200159280046, 'k': val=0.7226090590795422}, 'tau': val=3.1391808016247333}, 'C': {'A': {'n': val=29.743469064478386, 'k': val=0.8862646488083087}, 'D': {'n': val=0.22454484732838015, 'k': val=0.22495420425635482}, 'tau': val=4.502677889562153}, 'D': {'A': {'n': val=28.44379308041766, 'k': val=0.7709830844731314}, 'D': {'n': val=26.303461957072386, 'k': val=0.29473306735899013}, 'tau': val=0.529827450873664}}, ind_size=22)",MABS,DOP853,1,35.08302439054745,3.3060944024838235,0.02732565049533716,0.08770756097636857,3767.439782857895,ABCD,CMAES,False,ABCD_CMAES_SERIAL_20250607_213330
