best_ind,error_type,method,seed,abs_error,squared_error,MSE_error,mean_abs_error,execution_time
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=2.0499285596341483, 'k': val=0.5198547203757138, '-': True}, 'tau': val=1.0452804912631088}, 'B': {'A': {'n': val=4.3962974646749, 'k': val=0.48816691399291884, '-': False}, 'tau': val=1.611618333854716}, 'C': {'B': {'n': val=6.20403843963911, 'k': val=0.439414061765141, '-': False}, 'tau': val=2.8442991560816857}, 'D': {'C': {'n': val=6.482310789340457, 'k': val=0.5854169558962237, '-': False}, 'tau': val=2.608990664688692}, 'E': {'D': {'n': val=2.521698316189702, 'k': val=0.7442680790889158, '-': False}, 'B': {'n': val=14.089217371017678, 'k': val=0.46180541343795234, '-': False}, 'E': {'n': val=22.35458238744862, 'k': val=0.3233604751509149, '-': False}, 'tau': val=2.089173757159907}}, ind_size=19)",squared,LSODA,1,30.312003805254072,2.611838946265207,0.027286810724910994,0.12124801522101629,654.1602280139923
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=19.837062883981147, 'k': val=0.6429961359988073, '-': True}, 'tau': val=1.6391753691255062}, 'B': {'A': {'n': val=6.711066844012429, 'k': val=0.5341876424099095, '-': False}, 'tau': val=2.1363369999608968}, 'C': {'B': {'n': val=2.0792269002737904, 'k': val=0.35468559744200073, '-': False}, 'tau': val=1.3730688195296297}, 'D': {'C': {'n': val=6.4228927370243625, 'k': val=0.5913633102489905, '-': False}, 'tau': val=2.8689063882159855}, 'E': {'D': {'n': val=0.2784863612227557, 'k': val=1.135759466824752, '-': False}, 'B': {'n': val=28.182207930991815, 'k': val=0.36507370031414715, '-': False}, 'E': {'n': val=9.149450764935729, 'k': val=0.5814751702850309, '-': False}, 'tau': val=1.9460633436395223}}, ind_size=19)",mse,RK45,1,20.52506119841065,1.564359606720756,0.009788883916558078,0.08210024479364261,625.8407154083252
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=6.737804393999586, 'k': val=0.6161847887080872, '-': True}, 'tau': val=1.3376758288609616}, 'B': {'A': {'n': val=2.1003373471185145, 'k': val=0.44752391198561164, '-': False}, 'tau': val=1.2365475950977143}, 'C': {'B': {'n': val=6.188278928008896, 'k': val=0.4725571692408688, '-': False}, 'tau': val=2.8137797896925987}, 'D': {'C': {'n': val=6.882577417577827, 'k': val=0.5681911037601844, '-': False}, 'tau': val=2.881391763409547}, 'E': {'D': {'n': val=5.261121840654495, 'k': val=0.4127091529292501, '-': False}, 'B': {'n': val=17.017216093488173, 'k': val=0.5716526893997085, '-': False}, 'E': {'n': val=4.925523289882441, 'k': val=0.9171227269439131, '-': False}, 'tau': val=3.8722716389781224}}, ind_size=19)",mse,DOP853,1,27.241253732687188,2.17272053961556,0.018882858173069318,0.10896501493074877,742.5152399539948
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=2.239456762375366, 'k': val=0.5241549339202543, '-': True}, 'tau': val=1.0501081256840443}, 'B': {'A': {'n': val=4.336547187987084, 'k': val=0.4908147268231868, '-': False}, 'tau': val=1.6849045033176784}, 'C': {'B': {'n': val=4.432323046570415, 'k': val=0.4299185594165384, '-': False}, 'tau': val=2.4120650544820825}, 'D': {'C': {'n': val=5.189301904601354, 'k': val=0.5724903681759732, '-': False}, 'tau': val=2.582418995448957}, 'E': {'D': {'n': val=2.2034684044082105, 'k': val=0.7321253463188985, '-': False}, 'B': {'n': val=23.196121250321138, 'k': val=0.44227205179286994, '-': False}, 'E': {'n': val=23.65680570441148, 'k': val=0.3376847411600803, '-': False}, 'tau': val=2.074347051299481}}, ind_size=19)",mse,LSODA,1,29.826322710961445,2.5629149971623826,0.026274133130719426,0.11930529084384577,600.63876080513
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=21.27683806977724, 'k': val=0.7357667028763911, '-': True}, 'tau': val=1.562952206008242}, 'B': {'A': {'n': val=24.432717670144626, 'k': val=0.5449652039980798, '-': False}, 'tau': val=2.42970974692197}, 'C': {'B': {'n': val=3.9184199898155434, 'k': val=0.42242774003048905, '-': False}, 'tau': val=1.9924205712469358}, 'D': {'C': {'n': val=3.497684012099337, 'k': val=0.4996538017399832, '-': False}, 'tau': val=2.063461189652932}, 'E': {'D': {'n': val=25.60721109273769, 'k': val=0.3595477989909787, '-': False}, 'B': {'n': val=4.122054805441572, 'k': val=0.7064797633114215, '-': False}, 'E': {'n': val=0.4494657934245316, 'k': val=1.860663823577893, '-': False}, 'tau': val=4.410920295064179}}, ind_size=19)",mabs,RK45,1,22.237458023869333,1.9397649074780376,0.015050751585133122,0.08894983209547733,717.0843665599823
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=9.039188836702424, 'k': val=0.5967279465626881, '-': True}, 'tau': val=1.412332415629436}, 'B': {'A': {'n': val=3.0664822861095296, 'k': val=0.4819832047932355, '-': False}, 'tau': val=2.0335388911727725}, 'C': {'B': {'n': val=2.9892195481923145, 'k': val=0.38292559321526226, '-': False}, 'tau': val=0.7847019672829795}, 'D': {'C': {'n': val=18.348622406648158, 'k': val=0.6472186443282272, '-': False}, 'tau': val=3.887086967131301}, 'E': {'D': {'n': val=0.19532152874211609, 'k': val=0.3605805117033739, '-': False}, 'B': {'n': val=14.959709483581658, 'k': val=0.4886067911778624, '-': False}, 'E': {'n': val=7.799600377872039, 'k': val=0.5339865380349893, '-': False}, 'tau': val=2.671177016237271}}, ind_size=19)",mabs,DOP853,1,24.654247188378488,2.01755335230488,0.01628208611758664,0.09861698875351396,510.6777412891388
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=13.41429979882618, 'k': val=0.6897259509583824, '-': True}, 'tau': val=1.506222251253334}, 'B': {'A': {'n': val=17.36882737019524, 'k': val=0.5554448709586517, '-': False}, 'tau': val=2.402795068709492}, 'C': {'B': {'n': val=2.494202951518055, 'k': val=0.36743591393895736, '-': False}, 'tau': val=1.9685382899158579}, 'D': {'C': {'n': val=0.18167097207277985, 'k': val=1.2118397118267197, '-': False}, 'tau': val=5.0}, 'E': {'D': {'n': val=12.633893248995825, 'k': val=0.22644413422748325, '-': False}, 'B': {'n': val=25.811237498753, 'k': val=0.7044664929330737, '-': False}, 'E': {'n': val=4.85917522549549, 'k': val=0.8889394797745152, '-': False}, 'tau': val=4.640514680094263}}, ind_size=19)",mabs,LSODA,1,30.39441173119597,2.642520923689556,0.027931667328548414,0.12157764692478389,595.442941904068
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=2.0499285596341483, 'k': val=0.5198547203757138, '-': True}, 'tau': val=1.0452804912631088}, 'B': {'A': {'n': val=4.3962974646749, 'k': val=0.48816691399291884, '-': False}, 'tau': val=1.611618333854716}, 'C': {'B': {'n': val=6.20403843963911, 'k': val=0.439414061765141, '-': False}, 'tau': val=2.8442991560816857}, 'D': {'C': {'n': val=6.482310789340457, 'k': val=0.5854169558962237, '-': False}, 'tau': val=2.608990664688692}, 'E': {'D': {'n': val=2.521698316189702, 'k': val=0.7442680790889158, '-': False}, 'B': {'n': val=14.089217371017678, 'k': val=0.46180541343795234, '-': False}, 'E': {'n': val=22.35458238744862, 'k': val=0.3233604751509149, '-': False}, 'tau': val=2.089173757159907}}, ind_size=19)",squared,LSODA,1,30.312003805254072,2.611838946265207,0.027286810724910994,0.12124801522101629,654.1602280139923
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=19.837062883981147, 'k': val=0.6429961359988073, '-': True}, 'tau': val=1.6391753691255062}, 'B': {'A': {'n': val=6.711066844012429, 'k': val=0.5341876424099095, '-': False}, 'tau': val=2.1363369999608968}, 'C': {'B': {'n': val=2.0792269002737904, 'k': val=0.35468559744200073, '-': False}, 'tau': val=1.3730688195296297}, 'D': {'C': {'n': val=6.4228927370243625, 'k': val=0.5913633102489905, '-': False}, 'tau': val=2.8689063882159855}, 'E': {'D': {'n': val=0.2784863612227557, 'k': val=1.135759466824752, '-': False}, 'B': {'n': val=28.182207930991815, 'k': val=0.36507370031414715, '-': False}, 'E': {'n': val=9.149450764935729, 'k': val=0.5814751702850309, '-': False}, 'tau': val=1.9460633436395223}}, ind_size=19)",mse,RK45,1,20.52506119841065,1.564359606720756,0.009788883916558078,0.08210024479364261,625.8407154083252
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=6.737804393999586, 'k': val=0.6161847887080872, '-': True}, 'tau': val=1.3376758288609616}, 'B': {'A': {'n': val=2.1003373471185145, 'k': val=0.44752391198561164, '-': False}, 'tau': val=1.2365475950977143}, 'C': {'B': {'n': val=6.188278928008896, 'k': val=0.4725571692408688, '-': False}, 'tau': val=2.8137797896925987}, 'D': {'C': {'n': val=6.882577417577827, 'k': val=0.5681911037601844, '-': False}, 'tau': val=2.881391763409547}, 'E': {'D': {'n': val=5.261121840654495, 'k': val=0.4127091529292501, '-': False}, 'B': {'n': val=17.017216093488173, 'k': val=0.5716526893997085, '-': False}, 'E': {'n': val=4.925523289882441, 'k': val=0.9171227269439131, '-': False}, 'tau': val=3.8722716389781224}}, ind_size=19)",mse,DOP853,1,27.241253732687188,2.17272053961556,0.018882858173069318,0.10896501493074877,742.5152399539948
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=2.239456762375366, 'k': val=0.5241549339202543, '-': True}, 'tau': val=1.0501081256840443}, 'B': {'A': {'n': val=4.336547187987084, 'k': val=0.4908147268231868, '-': False}, 'tau': val=1.6849045033176784}, 'C': {'B': {'n': val=4.432323046570415, 'k': val=0.4299185594165384, '-': False}, 'tau': val=2.4120650544820825}, 'D': {'C': {'n': val=5.189301904601354, 'k': val=0.5724903681759732, '-': False}, 'tau': val=2.582418995448957}, 'E': {'D': {'n': val=2.2034684044082105, 'k': val=0.7321253463188985, '-': False}, 'B': {'n': val=23.196121250321138, 'k': val=0.44227205179286994, '-': False}, 'E': {'n': val=23.65680570441148, 'k': val=0.3376847411600803, '-': False}, 'tau': val=2.074347051299481}}, ind_size=19)",mse,LSODA,1,29.826322710961445,2.5629149971623826,0.026274133130719426,0.11930529084384577,600.63876080513
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=21.27683806977724, 'k': val=0.7357667028763911, '-': True}, 'tau': val=1.562952206008242}, 'B': {'A': {'n': val=24.432717670144626, 'k': val=0.5449652039980798, '-': False}, 'tau': val=2.42970974692197}, 'C': {'B': {'n': val=3.9184199898155434, 'k': val=0.42242774003048905, '-': False}, 'tau': val=1.9924205712469358}, 'D': {'C': {'n': val=3.497684012099337, 'k': val=0.4996538017399832, '-': False}, 'tau': val=2.063461189652932}, 'E': {'D': {'n': val=25.60721109273769, 'k': val=0.3595477989909787, '-': False}, 'B': {'n': val=4.122054805441572, 'k': val=0.7064797633114215, '-': False}, 'E': {'n': val=0.4494657934245316, 'k': val=1.860663823577893, '-': False}, 'tau': val=4.410920295064179}}, ind_size=19)",mabs,RK45,1,22.237458023869333,1.9397649074780376,0.015050751585133122,0.08894983209547733,717.0843665599823
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=9.039188836702424, 'k': val=0.5967279465626881, '-': True}, 'tau': val=1.412332415629436}, 'B': {'A': {'n': val=3.0664822861095296, 'k': val=0.4819832047932355, '-': False}, 'tau': val=2.0335388911727725}, 'C': {'B': {'n': val=2.9892195481923145, 'k': val=0.38292559321526226, '-': False}, 'tau': val=0.7847019672829795}, 'D': {'C': {'n': val=18.348622406648158, 'k': val=0.6472186443282272, '-': False}, 'tau': val=3.887086967131301}, 'E': {'D': {'n': val=0.19532152874211609, 'k': val=0.3605805117033739, '-': False}, 'B': {'n': val=14.959709483581658, 'k': val=0.4886067911778624, '-': False}, 'E': {'n': val=7.799600377872039, 'k': val=0.5339865380349893, '-': False}, 'tau': val=2.671177016237271}}, ind_size=19)",mabs,DOP853,1,24.654247188378488,2.01755335230488,0.01628208611758664,0.09861698875351396,510.6777412891388
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=13.41429979882618, 'k': val=0.6897259509583824, '-': True}, 'tau': val=1.506222251253334}, 'B': {'A': {'n': val=17.36882737019524, 'k': val=0.5554448709586517, '-': False}, 'tau': val=2.402795068709492}, 'C': {'B': {'n': val=2.494202951518055, 'k': val=0.36743591393895736, '-': False}, 'tau': val=1.9685382899158579}, 'D': {'C': {'n': val=0.18167097207277985, 'k': val=1.2118397118267197, '-': False}, 'tau': val=5.0}, 'E': {'D': {'n': val=12.633893248995825, 'k': val=0.22644413422748325, '-': False}, 'B': {'n': val=25.811237498753, 'k': val=0.7044664929330737, '-': False}, 'E': {'n': val=4.85917522549549, 'k': val=0.8889394797745152, '-': False}, 'tau': val=4.640514680094263}}, ind_size=19)",mabs,LSODA,1,30.39441173119597,2.642520923689556,0.027931667328548414,0.12157764692478389,595.442941904068
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=8.126202850419377, 'k': val=0.5003171945180689, '-': True}, 'tau': val=1.3471935927020897}, 'B': {'A': {'n': val=1.9727690304282222, 'k': val=0.40549876039515736, '-': False}, 'tau': val=1.5672651792323977}, 'C': {'B': {'n': val=4.076276773567192, 'k': val=0.4767246719871808, '-': False}, 'tau': val=1.8212651474237338}, 'D': {'C': {'n': val=1.2680413893822482, 'k': val=0.3975601303730285, '-': False}, 'tau': val=2.8781269886089107}, 'E': {'D': {'n': val=15.961193083850818, 'k': val=0.27883669361808305, '-': False}, 'B': {'n': val=28.4275527541182, 'k': val=1.8951632950367852, '-': False}, 'E': {'n': val=0.4784938848512703, 'k': val=1.1259693830702056, '-': False}, 'tau': val=1.7836598797139904}}, ind_size=19)",abs,RK45,2,89.31754315601948,7.400363826356002,0.21906153904975376,0.3572701726240779,89005.09861707687
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=2.0499285596341483, 'k': val=0.5198547203757138, '-': True}, 'tau': val=1.0452804912631088}, 'B': {'A': {'n': val=4.3962974646749, 'k': val=0.48816691399291884, '-': False}, 'tau': val=1.611618333854716}, 'C': {'B': {'n': val=6.20403843963911, 'k': val=0.439414061765141, '-': False}, 'tau': val=2.8442991560816857}, 'D': {'C': {'n': val=6.482310789340457, 'k': val=0.5854169558962237, '-': False}, 'tau': val=2.608990664688692}, 'E': {'D': {'n': val=2.521698316189702, 'k': val=0.7442680790889158, '-': False}, 'B': {'n': val=14.089217371017678, 'k': val=0.46180541343795234, '-': False}, 'E': {'n': val=22.35458238744862, 'k': val=0.3233604751509149, '-': False}, 'tau': val=2.089173757159907}}, ind_size=19)",squared,LSODA,1,30.312003805254072,2.611838946265207,0.027286810724910994,0.12124801522101629,654.1602280139923
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=19.837062883981147, 'k': val=0.6429961359988073, '-': True}, 'tau': val=1.6391753691255062}, 'B': {'A': {'n': val=6.711066844012429, 'k': val=0.5341876424099095, '-': False}, 'tau': val=2.1363369999608968}, 'C': {'B': {'n': val=2.0792269002737904, 'k': val=0.35468559744200073, '-': False}, 'tau': val=1.3730688195296297}, 'D': {'C': {'n': val=6.4228927370243625, 'k': val=0.5913633102489905, '-': False}, 'tau': val=2.8689063882159855}, 'E': {'D': {'n': val=0.2784863612227557, 'k': val=1.135759466824752, '-': False}, 'B': {'n': val=28.182207930991815, 'k': val=0.36507370031414715, '-': False}, 'E': {'n': val=9.149450764935729, 'k': val=0.5814751702850309, '-': False}, 'tau': val=1.9460633436395223}}, ind_size=19)",mse,RK45,1,20.52506119841065,1.564359606720756,0.009788883916558078,0.08210024479364261,625.8407154083252
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=6.737804393999586, 'k': val=0.6161847887080872, '-': True}, 'tau': val=1.3376758288609616}, 'B': {'A': {'n': val=2.1003373471185145, 'k': val=0.44752391198561164, '-': False}, 'tau': val=1.2365475950977143}, 'C': {'B': {'n': val=6.188278928008896, 'k': val=0.4725571692408688, '-': False}, 'tau': val=2.8137797896925987}, 'D': {'C': {'n': val=6.882577417577827, 'k': val=0.5681911037601844, '-': False}, 'tau': val=2.881391763409547}, 'E': {'D': {'n': val=5.261121840654495, 'k': val=0.4127091529292501, '-': False}, 'B': {'n': val=17.017216093488173, 'k': val=0.5716526893997085, '-': False}, 'E': {'n': val=4.925523289882441, 'k': val=0.9171227269439131, '-': False}, 'tau': val=3.8722716389781224}}, ind_size=19)",mse,DOP853,1,27.241253732687188,2.17272053961556,0.018882858173069318,0.10896501493074877,742.5152399539948
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=2.239456762375366, 'k': val=0.5241549339202543, '-': True}, 'tau': val=1.0501081256840443}, 'B': {'A': {'n': val=4.336547187987084, 'k': val=0.4908147268231868, '-': False}, 'tau': val=1.6849045033176784}, 'C': {'B': {'n': val=4.432323046570415, 'k': val=0.4299185594165384, '-': False}, 'tau': val=2.4120650544820825}, 'D': {'C': {'n': val=5.189301904601354, 'k': val=0.5724903681759732, '-': False}, 'tau': val=2.582418995448957}, 'E': {'D': {'n': val=2.2034684044082105, 'k': val=0.7321253463188985, '-': False}, 'B': {'n': val=23.196121250321138, 'k': val=0.44227205179286994, '-': False}, 'E': {'n': val=23.65680570441148, 'k': val=0.3376847411600803, '-': False}, 'tau': val=2.074347051299481}}, ind_size=19)",mse,LSODA,1,29.826322710961445,2.5629149971623826,0.026274133130719426,0.11930529084384577,600.63876080513
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=21.27683806977724, 'k': val=0.7357667028763911, '-': True}, 'tau': val=1.562952206008242}, 'B': {'A': {'n': val=24.432717670144626, 'k': val=0.5449652039980798, '-': False}, 'tau': val=2.42970974692197}, 'C': {'B': {'n': val=3.9184199898155434, 'k': val=0.42242774003048905, '-': False}, 'tau': val=1.9924205712469358}, 'D': {'C': {'n': val=3.497684012099337, 'k': val=0.4996538017399832, '-': False}, 'tau': val=2.063461189652932}, 'E': {'D': {'n': val=25.60721109273769, 'k': val=0.3595477989909787, '-': False}, 'B': {'n': val=4.122054805441572, 'k': val=0.7064797633114215, '-': False}, 'E': {'n': val=0.4494657934245316, 'k': val=1.860663823577893, '-': False}, 'tau': val=4.410920295064179}}, ind_size=19)",mabs,RK45,1,22.237458023869333,1.9397649074780376,0.015050751585133122,0.08894983209547733,717.0843665599823
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=9.039188836702424, 'k': val=0.5967279465626881, '-': True}, 'tau': val=1.412332415629436}, 'B': {'A': {'n': val=3.0664822861095296, 'k': val=0.4819832047932355, '-': False}, 'tau': val=2.0335388911727725}, 'C': {'B': {'n': val=2.9892195481923145, 'k': val=0.38292559321526226, '-': False}, 'tau': val=0.7847019672829795}, 'D': {'C': {'n': val=18.348622406648158, 'k': val=0.6472186443282272, '-': False}, 'tau': val=3.887086967131301}, 'E': {'D': {'n': val=0.19532152874211609, 'k': val=0.3605805117033739, '-': False}, 'B': {'n': val=14.959709483581658, 'k': val=0.4886067911778624, '-': False}, 'E': {'n': val=7.799600377872039, 'k': val=0.5339865380349893, '-': False}, 'tau': val=2.671177016237271}}, ind_size=19)",mabs,DOP853,1,24.654247188378488,2.01755335230488,0.01628208611758664,0.09861698875351396,510.6777412891388
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=13.41429979882618, 'k': val=0.6897259509583824, '-': True}, 'tau': val=1.506222251253334}, 'B': {'A': {'n': val=17.36882737019524, 'k': val=0.5554448709586517, '-': False}, 'tau': val=2.402795068709492}, 'C': {'B': {'n': val=2.494202951518055, 'k': val=0.36743591393895736, '-': False}, 'tau': val=1.9685382899158579}, 'D': {'C': {'n': val=0.18167097207277985, 'k': val=1.2118397118267197, '-': False}, 'tau': val=5.0}, 'E': {'D': {'n': val=12.633893248995825, 'k': val=0.22644413422748325, '-': False}, 'B': {'n': val=25.811237498753, 'k': val=0.7044664929330737, '-': False}, 'E': {'n': val=4.85917522549549, 'k': val=0.8889394797745152, '-': False}, 'tau': val=4.640514680094263}}, ind_size=19)",mabs,LSODA,1,30.39441173119597,2.642520923689556,0.027931667328548414,0.12157764692478389,595.442941904068
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=8.126202850419377, 'k': val=0.5003171945180689, '-': True}, 'tau': val=1.3471935927020897}, 'B': {'A': {'n': val=1.9727690304282222, 'k': val=0.40549876039515736, '-': False}, 'tau': val=1.5672651792323977}, 'C': {'B': {'n': val=4.076276773567192, 'k': val=0.4767246719871808, '-': False}, 'tau': val=1.8212651474237338}, 'D': {'C': {'n': val=1.2680413893822482, 'k': val=0.3975601303730285, '-': False}, 'tau': val=2.8781269886089107}, 'E': {'D': {'n': val=15.961193083850818, 'k': val=0.27883669361808305, '-': False}, 'B': {'n': val=28.4275527541182, 'k': val=1.8951632950367852, '-': False}, 'E': {'n': val=0.4784938848512703, 'k': val=1.1259693830702056, '-': False}, 'tau': val=1.7836598797139904}}, ind_size=19)",abs,RK45,2,89.31754315601948,7.400363826356002,0.21906153904975376,0.3572701726240779,89005.09861707687
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=22.83719618493954, 'k': val=0.6384962307700587, '-': True}, 'tau': val=1.5701677543428776}, 'B': {'A': {'n': val=1.045445515402096, 'k': val=0.46464286764588497, '-': False}, 'tau': val=2.870762214138625}, 'C': {'B': {'n': val=5.704544174985822, 'k': val=0.4265757135559706, '-': False}, 'tau': val=0.11034580967327735}, 'D': {'C': {'n': val=0.746486122908024, 'k': val=0.9699881134450095, '-': False}, 'tau': val=3.271153005669704}, 'E': {'D': {'n': val=5.0140084618243534, 'k': val=0.3299555403662249, '-': False}, 'B': {'n': val=29.383381658854024, 'k': val=0.560367291040472, '-': False}, 'E': {'n': val=0.8125546753719242, 'k': val=0.5812672240708635, '-': False}, 'tau': val=4.999177580258468}}, ind_size=19)",abs,DOP853,2,55.42144494965114,4.551752634552354,0.08287380818461725,0.2216857797986046,1272.993712902069
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=2.0499285596341483, 'k': val=0.5198547203757138, '-': True}, 'tau': val=1.0452804912631088}, 'B': {'A': {'n': val=4.3962974646749, 'k': val=0.48816691399291884, '-': False}, 'tau': val=1.611618333854716}, 'C': {'B': {'n': val=6.20403843963911, 'k': val=0.439414061765141, '-': False}, 'tau': val=2.8442991560816857}, 'D': {'C': {'n': val=6.482310789340457, 'k': val=0.5854169558962237, '-': False}, 'tau': val=2.608990664688692}, 'E': {'D': {'n': val=2.521698316189702, 'k': val=0.7442680790889158, '-': False}, 'B': {'n': val=14.089217371017678, 'k': val=0.46180541343795234, '-': False}, 'E': {'n': val=22.35458238744862, 'k': val=0.3233604751509149, '-': False}, 'tau': val=2.089173757159907}}, ind_size=19)",squared,LSODA,1,30.312003805254072,2.611838946265207,0.027286810724910994,0.12124801522101629,654.1602280139923
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=19.837062883981147, 'k': val=0.6429961359988073, '-': True}, 'tau': val=1.6391753691255062}, 'B': {'A': {'n': val=6.711066844012429, 'k': val=0.5341876424099095, '-': False}, 'tau': val=2.1363369999608968}, 'C': {'B': {'n': val=2.0792269002737904, 'k': val=0.35468559744200073, '-': False}, 'tau': val=1.3730688195296297}, 'D': {'C': {'n': val=6.4228927370243625, 'k': val=0.5913633102489905, '-': False}, 'tau': val=2.8689063882159855}, 'E': {'D': {'n': val=0.2784863612227557, 'k': val=1.135759466824752, '-': False}, 'B': {'n': val=28.182207930991815, 'k': val=0.36507370031414715, '-': False}, 'E': {'n': val=9.149450764935729, 'k': val=0.5814751702850309, '-': False}, 'tau': val=1.9460633436395223}}, ind_size=19)",mse,RK45,1,20.52506119841065,1.564359606720756,0.009788883916558078,0.08210024479364261,625.8407154083252
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=6.737804393999586, 'k': val=0.6161847887080872, '-': True}, 'tau': val=1.3376758288609616}, 'B': {'A': {'n': val=2.1003373471185145, 'k': val=0.44752391198561164, '-': False}, 'tau': val=1.2365475950977143}, 'C': {'B': {'n': val=6.188278928008896, 'k': val=0.4725571692408688, '-': False}, 'tau': val=2.8137797896925987}, 'D': {'C': {'n': val=6.882577417577827, 'k': val=0.5681911037601844, '-': False}, 'tau': val=2.881391763409547}, 'E': {'D': {'n': val=5.261121840654495, 'k': val=0.4127091529292501, '-': False}, 'B': {'n': val=17.017216093488173, 'k': val=0.5716526893997085, '-': False}, 'E': {'n': val=4.925523289882441, 'k': val=0.9171227269439131, '-': False}, 'tau': val=3.8722716389781224}}, ind_size=19)",mse,DOP853,1,27.241253732687188,2.17272053961556,0.018882858173069318,0.10896501493074877,742.5152399539948
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=2.239456762375366, 'k': val=0.5241549339202543, '-': True}, 'tau': val=1.0501081256840443}, 'B': {'A': {'n': val=4.336547187987084, 'k': val=0.4908147268231868, '-': False}, 'tau': val=1.6849045033176784}, 'C': {'B': {'n': val=4.432323046570415, 'k': val=0.4299185594165384, '-': False}, 'tau': val=2.4120650544820825}, 'D': {'C': {'n': val=5.189301904601354, 'k': val=0.5724903681759732, '-': False}, 'tau': val=2.582418995448957}, 'E': {'D': {'n': val=2.2034684044082105, 'k': val=0.7321253463188985, '-': False}, 'B': {'n': val=23.196121250321138, 'k': val=0.44227205179286994, '-': False}, 'E': {'n': val=23.65680570441148, 'k': val=0.3376847411600803, '-': False}, 'tau': val=2.074347051299481}}, ind_size=19)",mse,LSODA,1,29.826322710961445,2.5629149971623826,0.026274133130719426,0.11930529084384577,600.63876080513
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=21.27683806977724, 'k': val=0.7357667028763911, '-': True}, 'tau': val=1.562952206008242}, 'B': {'A': {'n': val=24.432717670144626, 'k': val=0.5449652039980798, '-': False}, 'tau': val=2.42970974692197}, 'C': {'B': {'n': val=3.9184199898155434, 'k': val=0.42242774003048905, '-': False}, 'tau': val=1.9924205712469358}, 'D': {'C': {'n': val=3.497684012099337, 'k': val=0.4996538017399832, '-': False}, 'tau': val=2.063461189652932}, 'E': {'D': {'n': val=25.60721109273769, 'k': val=0.3595477989909787, '-': False}, 'B': {'n': val=4.122054805441572, 'k': val=0.7064797633114215, '-': False}, 'E': {'n': val=0.4494657934245316, 'k': val=1.860663823577893, '-': False}, 'tau': val=4.410920295064179}}, ind_size=19)",mabs,RK45,1,22.237458023869333,1.9397649074780376,0.015050751585133122,0.08894983209547733,717.0843665599823
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=9.039188836702424, 'k': val=0.5967279465626881, '-': True}, 'tau': val=1.412332415629436}, 'B': {'A': {'n': val=3.0664822861095296, 'k': val=0.4819832047932355, '-': False}, 'tau': val=2.0335388911727725}, 'C': {'B': {'n': val=2.9892195481923145, 'k': val=0.38292559321526226, '-': False}, 'tau': val=0.7847019672829795}, 'D': {'C': {'n': val=18.348622406648158, 'k': val=0.6472186443282272, '-': False}, 'tau': val=3.887086967131301}, 'E': {'D': {'n': val=0.19532152874211609, 'k': val=0.3605805117033739, '-': False}, 'B': {'n': val=14.959709483581658, 'k': val=0.4886067911778624, '-': False}, 'E': {'n': val=7.799600377872039, 'k': val=0.5339865380349893, '-': False}, 'tau': val=2.671177016237271}}, ind_size=19)",mabs,DOP853,1,24.654247188378488,2.01755335230488,0.01628208611758664,0.09861698875351396,510.6777412891388
