best_ind,error_type,method,seed,ABS_Fitness,SQUARED_Fitness,MSE_Fitness,MABS_Fitness,execution_time
"[1.6758026214495303, 20.354488573728144, 0.6938195329841366, 2.1326792995986303, 10.038286038447517, 0.5158131728618839, 2.6530642712092827, 18.872465397558756, 0.4076101543212822, 2.9811270104818814, 10.206746870018943, 0.6724139091992305, 3.3429742970015357, 16.320659753255896, 0.17948390419214355, 20.66194995427695, 0.2801656318565452, 23.711815483405775, 1.2633604526829265]",MABS,RK45,2,27.93798808479462,2.2227072627171114,0.01976171030294158,0.11175195233917849,3616.7996463775635
"[1.68729574720904, 21.82132411766399, 0.6537454714498032, 2.2315610565161768, 14.764163571073334, 0.4891747171634253, 1.6656998341472011, 11.019830240622213, 0.46736781021328844, 4.2419367754308235, 7.425017147742298, 0.5283143751333128, 2.9659163241153883, 26.44699441208957, 0.2947634878477339, 2.44853750337651, 0.2336437508766095, 11.856705946640135, 1.979462911655288]",MSE,RK45,2,32.58063603010588,2.7608771803774714,0.030489771220516233,0.13032254412042354,3632.893397808075
"[1.787379125524558, 25.30435751293828, 0.6117835313956239, 1.961061361409751, 10.395460046157435, 0.5046518643215064, 3.342891853493416, 15.098478732032012, 0.4123190326253068, 2.7279089198433195, 10.463754066221167, 0.6314008703513727, 3.9370026541838863, 10.142826975901206, 0.2088361652103473, 21.161143129607836, 0.3260080333794749, 9.869829059365347, 1.1625359008482608]",ABS,RK45,3,28.992695216930155,2.3358870352673495,0.021825472966120352,0.11597078086772064,3607.439495563507
"[1.6414941899838804, 19.123403643898396, 0.5788149808931404, 2.4072568788585205, 12.991804690699134, 0.5800171303687955, 1.511635731528727, 5.384583287599671, 0.3225272074194464, 3.2610697981598618, 11.155722364534935, 0.755343080918409, 4.263506530394845, 6.0636797817682595, 0.2470280811923662, 19.26580879901779, 0.3811609515826566, 4.914123730414499, 1.239311539489137]",SQUARED,RK45,3,30.500337686639668,2.3802615921024186,0.022662580987351764,0.12200135074655863,3613.580118894577
"[1.6414941899838804, 19.123403643898396, 0.5788149808931404, 2.4072568788585205, 12.991804690699134, 0.5800171303687955, 1.511635731528727, 5.384583287599671, 0.3225272074194464, 3.2610697981598618, 11.155722364534935, 0.755343080918409, 4.263506530394845, 6.0636797817682595, 0.2470280811923662, 19.26580879901779, 0.3811609515826566, 4.914123730414499, 1.239311539489137]",MSE,RK45,3,30.500337686639668,2.3802615921024186,0.022662580987351764,0.12200135074655863,3614.0957431793213
"[1.710000003091971, 26.074629427247288, 0.6801293513022137, 2.1171381840151833, 8.931423322309659, 0.5259128765800329, 2.267044792808173, 2.76400747827976, 0.4251492206366333, 0.9239396700539129, 12.856850487450897, 0.5120290346744232, 4.578592219926418, 9.53174658489234, 0.21989169556341392, 20.493633769406202, 0.34944098195560735, 6.7114879465113155, 1.252402476868739]",MABS,RK45,3,30.364512001285604,2.322612508582502,0.021578115460095606,0.12145804800514241,3609.017617702484
"[1.6267965205018067, 23.499513508148702, 0.6883314543420669, 2.258294989228137, 15.501491137582601, 0.5010374860776446, 3.160915930382566, 16.54798920245808, 0.5888613640230693, 3.176902767339058, 11.941033577662754, 0.4784348389025319, 3.433368373896278, 28.194446832810414, 0.1791895535783341, 6.899986434111261, 0.35338047963113584, 11.713084681404688, 1.1842443301208874]",ABS,RK45,4,29.43536022939481,2.375724277740755,0.022576263375387328,0.11774144091757921,3611.018825531006
"[1.6187023742752744, 23.493681660961467, 0.6748904239200211, 2.0097008943814427, 6.961592865791715, 0.49678619347397224, 1.9242332354322675, 4.79127174323702, 0.4953342908476871, 3.6754673102540982, 17.253257853315183, 0.5727675728891695, 3.7843935318567743, 25.973433503372974, 0.2236417218667952, 21.511473383860498, 0.3307188867823305, 29.023219844776776, 1.2419360550670104]",SQUARED,RK45,4,26.927827111816192,2.070346298412712,0.017145335181404875,0.1077113084472648,3601.4250752925873
"[1.6187023742752744, 23.493681660961467, 0.6748904239200211, 2.0097008943814427, 6.961592865791715, 0.49678619347397224, 1.9242332354322675, 4.79127174323702, 0.4953342908476871, 3.6754673102540982, 17.253257853315183, 0.5727675728891695, 3.7843935318567743, 25.973433503372974, 0.2236417218667952, 21.511473383860498, 0.3307188867823305, 29.023219844776776, 1.2419360550670104]",MSE,RK45,4,26.927827111816192,2.070346298412712,0.017145335181404875,0.1077113084472648,3617.6907017230988
"[1.8124479423642927, 21.85407382486298, 0.6098832042381873, 1.8638726765245242, 8.639443570400207, 0.539067671214304, 4.115652857863523, 23.081295120524384, 0.43300260229535037, 1.989486415130849, 26.553694459792716, 0.6313944029767482, 2.353121196412169, 20.212984609151636, 0.30951164662474195, 22.667797822216457, 0.19903437289310577, 19.426590194552823, 1.3865670077560892]",MABS,RK45,4,32.88270353002115,2.7012062133327808,0.029186060027790478,0.13153081412008463,3619.003198623657
