best_ind,error_type,method,seed,ABS_Fitness,SQUARED_Fitness,MSE_Fitness,MABS_Fitness,execution_time
"[0.4583201487679557, 0.20011526343763286, 0.3971209481199611, 1.0600151710949062, 4.239567920286435, 0.4711493172772711, 2.0082200912981367, 2.439341090052805, 0.4043516368932178, 2.1772895181055327, 2.707992960841299, 0.49826707354214456, 1.5859840926406732, 2.0604984919209812, 0.23416265694171448, 2.788681934660117, 0.3066585631854627, 18.136509098235383, 1.7545830711933916]",MABS,RK45,0,94.9963540501807,7.940459465424134,0.2522035860881749,0.3799854162007228,12601.108449220657
"[0.4583560920126634, 0.20011526343763286, 0.3971209481199611, 1.0600343699066304, 4.239567920286435, 0.47114526802640194, 2.008222613023471, 2.439341090052805, 0.40425383785900343, 2.1772935397920596, 2.707992960841299, 0.4982511218658769, 1.585980785029324, 2.0604984919209812, 0.23417035690154164, 2.788681934660117, 0.3067047383941586, 18.136509098235383, 1.754583070560602]",ABS,RK45,0,94.9962525498091,7.94045202491153,0.25220311343968643,0.3799850101992364,12631.129373311996
"[0.14081715124659455, 1.2646603834412549, 0.38499501355592125, 1.2112123278290652, 1.3801198018333523, 0.43443174250641237, 1.690265477814443, 2.766319735468869, 0.43111231704465225, 1.9746479176309364, 2.5683541073853746, 0.5161780477843543, 0.8164644468860189, 0.7064553336120767, 1.6742555955082254, 13.050096036760978, 0.2742407018033439, 2.5680876450574797, 1.2469448221748494]",SQUARED,RK45,0,95.22156581570458,7.695189586022451,0.2368637710593135,0.3808862632628184,16944.713658809662
"[0.4769187554537869, 0.6888450861041004, 1.494048246376441, 1.0132678554843735, 4.741951072729908, 0.4719988692031114, 2.079169563417947, 2.2761779617195366, 0.3976989590043806, 1.9876153616377703, 2.3450987181661684, 0.5022045989987238, 1.6995972516319442, 1.520359512576828, 0.14461613398972484, 6.81463480853621, 0.4566346276789804, 17.951482901815833, 1.6183121571179533]",ABS,RK45,1,95.00337944590453,7.928454357365259,0.2514415539872966,0.3800135177836181,9439.906958580017
"[0.14112903441591212, 1.4480355825344837, 0.38842810145849127, 1.2281237497898803, 1.4995505038731487, 0.42930540992250654, 1.6500714802957344, 2.8539138120102567, 0.42821465238182693, 2.1414069624402914, 2.399054655454549, 0.5195566471456405, 0.7441762015130583, 0.8449529287865829, 1.12626215129208, 12.230391291203043, 0.2746599808142076, 2.5918529885910164, 1.2087018302825692]",MSE,RK45,0,95.29114028069745,7.694318529768856,0.2368101505501775,0.3811645611227898,22764.016803979874
"[0.47688020785221796, 0.6888450861041004, 1.494048246376441, 1.0132417023295668, 4.741951072729908, 0.47200352564888065, 2.0791667938928144, 2.2761779617195366, 0.39760229243345774, 1.9876157708629798, 2.3450987181661684, 0.5021189993395309, 1.699585754478947, 1.520359512576828, 0.14461325460040014, 6.81463480853621, 0.4566736068832368, 17.951482901815833, 1.6183121550586552]",MABS,RK45,1,95.00352044434706,7.928474922554283,0.2514428583902885,0.3800140817773881,9327.446845054626
"[0.4312310949809729, 0.15884510217728298, 1.335733652922536, 1.01750611373408, 5.675783497512686, 0.4768613136589962, 1.5568847233951113, 3.18946504641516, 0.4426111104658134, 2.50382456702246, 1.8293322915377939, 0.40974096841414603, 1.387824770057623, 2.189969255229421, 0.44202986763873164, 22.896182896210405, 0.15737017357661864, 10.365665542397824, 1.5102600825305068]",ABS,RK45,2,95.03297068568304,7.933674557128431,0.2517727679137081,0.3801318827427322,16888.01943588257
"[0.10684096278187649, 1.9151049457978306, 0.37920978117566895, 0.6338613898993937, 3.173427749577888, 0.5410104382738768, 1.230076412626299, 2.538803900102982, 0.43165494693778195, 1.3266185531242882, 2.858471329866422, 0.5139966412409731, 0.4903202854116606, 0.13362636643613257, 1.0028324909770499, 6.550623435712202, 0.21495077842641186, 2.9244762683757983, 1.2684496194116275]",SQUARED,RK45,1,94.7126742345828,7.6858329282599955,0.23628811120450247,0.37885069693833123,35345.080808877945
"[0.13639490766279483, 1.763277598492495, 0.38831552068558306, 0.9957577253686749, 1.8553518608341868, 0.43055675790533, 1.254233797372174, 4.411087356794299, 0.49761329161547496, 2.379537081278169, 1.5979216594071701, 0.4173570771549189, 0.44601861384259056, 6.036245143923201, 0.11518064796311533, 1.3108852520122554, 0.3963647435463995, 18.877108718970547, 1.1465857521739433]",SQUARED,RK45,2,95.45939484373316,7.697937141815597,0.23703294495737634,0.3818375793749326,24229.03064918518
"[0.4312489554065825, 0.15884510217728298, 1.335733652922536, 1.0175138905852628, 5.675783497512686, 0.47685525430366404, 1.5568846481506955, 3.18946504641516, 0.44261906308190113, 2.5038235531876434, 1.8293322915377939, 0.4097375531040638, 1.3878256032256422, 2.189969255229421, 0.4420253907782446, 22.896182896210405, 0.15737248754110147, 10.365665542397824, 1.5102601536729179]",MABS,RK45,2,95.03299600049549,7.93367041943461,0.25177250529684697,0.3801319840019819,9261.604928731918
"[0.13631951767287132, 1.6946379472954316, 0.3837977146569083, 0.9617293525321597, 1.3796905714057512, 0.4394637201599066, 1.128155329282121, 4.137691174277949, 0.4956054362217823, 2.328945171623249, 1.4831784248046542, 0.41717261682583623, 0.4594604100768122, 7.4403241986745865, 0.11666636520736767, 1.2384433736086606, 0.4000558068174923, 27.45719166735674, 1.2763167560399546]",MSE,RK45,2,95.4417106351781,7.697606909425202,0.23701260852812253,0.38176684254071236,21797.80076122284
