best_ind,error_type,method,seed,ABS_Fitness,SQUARED_Fitness,MSE_Fitness,MABS_Fitness,execution_time
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=6.595803118918878, 'k': val=0.5175858750920952, '-': True}, 'tau': val=5.0}, 'B': {'A': {'n': val=0.1, 'k': val=2.0, '-': False}, 'tau': val=0.12250921327453357}, 'C': {'B': {'n': val=0.1, 'k': val=2.0, '-': False}, 'tau': val=0.8345173880427881}, 'D': {'C': {'n': val=0.1, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'E': {'D': {'n': val=0.1, 'k': val=2.0, '-': False}, 'B': {'n': val=2.878201636785844, 'k': val=0.1, '-': False}, 'E': {'n': val=25.226580056634933, 'k': val=2.0, '-': False}, 'tau': val=2.570655729059481}}, ind_size=19)",SQUARED,RK45,7,105.08946084620025,8.531534860308676,0.29114834829064884,0.420357843384801,49.01825785636902
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=6.595803118918878, 'k': val=0.5175858750920952, '-': True}, 'tau': val=5.0}, 'B': {'A': {'n': val=0.1, 'k': val=2.0, '-': False}, 'tau': val=0.12250921327453357}, 'C': {'B': {'n': val=0.1, 'k': val=2.0, '-': False}, 'tau': val=0.8345173880427881}, 'D': {'C': {'n': val=0.1, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'E': {'D': {'n': val=0.1, 'k': val=2.0, '-': False}, 'B': {'n': val=2.878201636785844, 'k': val=0.1, '-': False}, 'E': {'n': val=25.226580056634933, 'k': val=2.0, '-': False}, 'tau': val=2.570655729059481}}, ind_size=19)",MABS,RK45,7,105.08946084620025,8.531534860308676,0.29114834829064884,0.420357843384801,47.55128860473633
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=0.1, 'k': val=2.0, '-': True}, 'tau': val=0.1}, 'B': {'A': {'n': val=0.1, 'k': val=2.0, '-': False}, 'tau': val=0.1}, 'C': {'B': {'n': val=0.1, 'k': val=0.1, '-': False}, 'tau': val=5.0}, 'D': {'C': {'n': val=12.590164759053554, 'k': val=0.1, '-': False}, 'tau': val=4.787856188152964}, 'E': {'D': {'n': val=0.1, 'k': val=2.0, '-': False}, 'B': {'n': val=0.1, 'k': val=2.0, '-': False}, 'E': {'n': val=30.0, 'k': val=0.1, '-': False}, 'tau': val=0.1}}, ind_size=19)",MABS,RK45,8,111.24699506333354,8.816874826446409,0.3109491268208975,0.44498798025333414,42.66235399246216
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=0.1, 'k': val=2.0, '-': True}, 'tau': val=0.1}, 'B': {'A': {'n': val=0.1, 'k': val=2.0, '-': False}, 'tau': val=0.1}, 'C': {'B': {'n': val=0.1, 'k': val=0.1, '-': False}, 'tau': val=5.0}, 'D': {'C': {'n': val=12.590164759053554, 'k': val=0.1, '-': False}, 'tau': val=4.787856188152964}, 'E': {'D': {'n': val=0.1, 'k': val=2.0, '-': False}, 'B': {'n': val=0.1, 'k': val=2.0, '-': False}, 'E': {'n': val=30.0, 'k': val=0.1, '-': False}, 'tau': val=0.1}}, ind_size=19)",SQUARED,RK45,8,111.24699506333354,8.816874826446409,0.3109491268208975,0.44498798025333414,45.343395948410034
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=0.1, 'k': val=2.0, '-': True}, 'tau': val=0.1}, 'B': {'A': {'n': val=0.1, 'k': val=2.0, '-': False}, 'tau': val=0.1}, 'C': {'B': {'n': val=0.1, 'k': val=0.1, '-': False}, 'tau': val=5.0}, 'D': {'C': {'n': val=12.590164759053554, 'k': val=0.1, '-': False}, 'tau': val=4.787856188152964}, 'E': {'D': {'n': val=0.1, 'k': val=2.0, '-': False}, 'B': {'n': val=0.1, 'k': val=2.0, '-': False}, 'E': {'n': val=30.0, 'k': val=0.1, '-': False}, 'tau': val=0.1}}, ind_size=19)",MSE,RK45,8,111.24699506333354,8.816874826446409,0.3109491268208975,0.44498798025333414,44.54233932495117
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=6.595803118918878, 'k': val=0.5175858750920952, '-': True}, 'tau': val=5.0}, 'B': {'A': {'n': val=0.1, 'k': val=2.0, '-': False}, 'tau': val=0.12250921327453357}, 'C': {'B': {'n': val=0.1, 'k': val=2.0, '-': False}, 'tau': val=0.8345173880427881}, 'D': {'C': {'n': val=0.1, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'E': {'D': {'n': val=0.1, 'k': val=2.0, '-': False}, 'B': {'n': val=2.878201636785844, 'k': val=0.1, '-': False}, 'E': {'n': val=25.226580056634933, 'k': val=2.0, '-': False}, 'tau': val=2.570655729059481}}, ind_size=19)",ABS,RK45,7,105.08946084620025,8.531534860308676,0.29114834829064884,0.420357843384801,51.18502378463745
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=0.1, 'k': val=0.1, '-': True}, 'tau': val=5.0}, 'B': {'A': {'n': val=0.1, 'k': val=2.0, '-': False}, 'tau': val=0.1}, 'C': {'B': {'n': val=0.1, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'D': {'C': {'n': val=0.1, 'k': val=2.0, '-': False}, 'tau': val=1.0469715819638632}, 'E': {'D': {'n': val=0.1, 'k': val=2.0, '-': False}, 'B': {'n': val=0.1, 'k': val=2.0, '-': False}, 'E': {'n': val=30.0, 'k': val=0.1, '-': False}, 'tau': val=5.0}}, ind_size=19)",ABS,RK45,9,107.37589300626304,8.882466228679311,0.31559282521451393,0.4295035720250521,21.407570600509644
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=0.1, 'k': val=0.1, '-': True}, 'tau': val=5.0}, 'B': {'A': {'n': val=0.1, 'k': val=2.0, '-': False}, 'tau': val=0.1}, 'C': {'B': {'n': val=0.1, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'D': {'C': {'n': val=0.1, 'k': val=2.0, '-': False}, 'tau': val=1.0469715819638632}, 'E': {'D': {'n': val=0.1, 'k': val=2.0, '-': False}, 'B': {'n': val=0.1, 'k': val=2.0, '-': False}, 'E': {'n': val=30.0, 'k': val=0.1, '-': False}, 'tau': val=5.0}}, ind_size=19)",SQUARED,RK45,9,107.37589300626304,8.882466228679311,0.31559282521451393,0.4295035720250521,19.530476808547974
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=0.1, 'k': val=0.1, '-': True}, 'tau': val=5.0}, 'B': {'A': {'n': val=0.1, 'k': val=2.0, '-': False}, 'tau': val=0.1}, 'C': {'B': {'n': val=0.1, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'D': {'C': {'n': val=0.1, 'k': val=2.0, '-': False}, 'tau': val=1.0469715819638632}, 'E': {'D': {'n': val=0.1, 'k': val=2.0, '-': False}, 'B': {'n': val=0.1, 'k': val=2.0, '-': False}, 'E': {'n': val=30.0, 'k': val=0.1, '-': False}, 'tau': val=5.0}}, ind_size=19)",MSE,RK45,9,107.37589300626304,8.882466228679311,0.31559282521451393,0.4295035720250521,19.199559211730957
"Individual (fitness=inf, coeffs={'A': {'E': {'n': val=0.1, 'k': val=0.1, '-': True}, 'tau': val=5.0}, 'B': {'A': {'n': val=0.1, 'k': val=2.0, '-': False}, 'tau': val=0.1}, 'C': {'B': {'n': val=0.1, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'D': {'C': {'n': val=0.1, 'k': val=2.0, '-': False}, 'tau': val=1.0469715819638632}, 'E': {'D': {'n': val=0.1, 'k': val=2.0, '-': False}, 'B': {'n': val=0.1, 'k': val=2.0, '-': False}, 'E': {'n': val=30.0, 'k': val=0.1, '-': False}, 'tau': val=5.0}}, ind_size=19)",MABS,RK45,9,107.37589300626304,8.882466228679311,0.31559282521451393,0.4295035720250521,19.034897804260254
