2025-03-19 12:23:58,209 - INFO - Execution finished for RK45, seed 6, error SQUARED in 145.55 seconds.
2025-03-19 12:23:58,215 - INFO - Starting execution for: Solver=RK45, Error=MSE, Seed=9
2025-03-19 12:23:59,288 - INFO - Execution finished for RK45, seed 7, error ABS in 141.19 seconds.
2025-03-19 12:23:59,295 - INFO - Starting execution for: Solver=RK45, Error=MABS, Seed=9
2025-03-19 12:24:03,209 - INFO - Execution finished for RK45, seed 7, error MSE in 143.00 seconds.
2025-03-19 12:24:05,858 - INFO - Execution finished for RK45, seed 7, error SQUARED in 147.08 seconds.
2025-03-19 12:24:07,430 - INFO - Execution finished for RK45, seed 8, error ABS in 145.86 seconds.
2025-03-19 12:24:07,531 - INFO - Execution finished for RK45, seed 7, error MABS in 146.17 seconds.
2025-03-19 12:24:07,708 - INFO - Execution finished for RK45, seed 8, error SQUARED in 139.00 seconds.
2025-03-19 12:24:08,455 - INFO - Execution finished for RK45, seed 6, error MABS in 151.33 seconds.
2025-03-19 12:24:12,423 - INFO - Execution finished for RK45, seed 8, error MSE in 136.96 seconds.
2025-03-19 12:24:21,403 - INFO - Execution finished for RK45, seed 8, error MABS in 141.72 seconds.
2025-03-19 12:24:54,394 - INFO - Execution finished for RK45, seed 9, error MSE in 55.58 seconds.
2025-03-19 12:24:55,441 - INFO - Execution finished for RK45, seed 9, error ABS in 62.08 seconds.
2025-03-19 12:24:55,715 - INFO - Execution finished for RK45, seed 9, error SQUARED in 62.01 seconds.
2025-03-19 12:24:56,003 - INFO - Execution finished for RK45, seed 9, error MABS in 56.57 seconds.
2025-03-19 18:14:59,874 - INFO - Skipping: seed=0, error=ABS, method=RK45
2025-03-19 18:14:59,876 - INFO - Skipping: seed=0, error=SQUARED, method=RK45
2025-03-19 18:14:59,877 - INFO - Skipping: seed=0, error=MSE, method=RK45
2025-03-19 18:14:59,878 - INFO - Skipping: seed=0, error=MABS, method=RK45
2025-03-19 18:14:59,879 - INFO - Skipping: seed=1, error=SQUARED, method=RK45
2025-03-19 18:14:59,880 - INFO - Skipping: seed=1, error=MSE, method=RK45
2025-03-19 18:14:59,881 - INFO - Skipping: seed=1, error=MABS, method=RK45
2025-03-19 18:14:59,884 - INFO - Skipping: seed=1, error=ABS, method=RK45
2025-03-19 18:14:59,885 - INFO - Skipping: seed=2, error=ABS, method=RK45
2025-03-19 18:14:59,885 - INFO - Skipping: seed=2, error=SQUARED, method=RK45
2025-03-19 18:14:59,885 - INFO - Skipping: seed=3, error=ABS, method=RK45
2025-03-19 18:14:59,885 - INFO - Skipping: seed=2, error=MABS, method=RK45
2025-03-19 18:14:59,885 - INFO - Skipping: seed=2, error=MSE, method=RK45
2025-03-19 18:14:59,885 - INFO - Skipping: seed=3, error=SQUARED, method=RK45
2025-03-19 18:14:59,885 - INFO - Skipping: seed=3, error=MSE, method=RK45
2025-03-19 18:14:59,885 - INFO - Skipping: seed=4, error=ABS, method=RK45
2025-03-19 18:14:59,885 - INFO - Skipping: seed=4, error=SQUARED, method=RK45
2025-03-19 18:14:59,893 - INFO - Skipping: seed=3, error=MABS, method=RK45
2025-03-19 18:14:59,894 - INFO - Skipping: seed=4, error=MSE, method=RK45
2025-03-19 18:14:59,894 - INFO - Skipping: seed=4, error=MABS, method=RK45
2025-03-19 18:14:59,894 - INFO - Skipping: seed=5, error=ABS, method=RK45
2025-03-19 18:14:59,896 - INFO - Skipping: seed=5, error=SQUARED, method=RK45
2025-03-19 18:14:59,897 - INFO - Skipping: seed=5, error=MSE, method=RK45
