2025-07-02 22:37:34,772 | INFO | Starting execution - Serial
2025-07-02 22:37:34,772 | INFO | Running with seed=0, solver=ODEINT, error=SQUARED
2025-07-02 22:37:34,772 | INFO | Starting execution for CMAES: Solver=ODEINT, Error=SQUARED, Seed=0
2025-07-02 22:39:40,610 | INFO | Sigma increased: 1.9236079089320737
2025-07-02 22:40:00,228 | INFO | Sigma increased: 5.038594099382808
2025-07-02 22:40:25,690 | INFO | Sigma increased: 6.574281423270991
2025-07-02 22:40:41,030 | INFO | Sigma increased: 8.333619752697718
2025-07-02 22:46:59,740 | INFO | Sigma increased: 1
2025-07-02 22:48:26,467 | INFO | Sigma increased: 3.8504651512567016
2025-07-02 22:49:08,228 | INFO | Sigma increased: 6.205225020367888
2025-07-02 22:49:33,999 | INFO | Sigma increased: 9.692802087644877
2025-07-02 22:49:52,560 | INFO | Sigma increased: 9.753092290385851
2025-07-02 22:50:22,092 | INFO | Sigma increased: 11.430526113284829
2025-07-02 22:50:37,296 | INFO | Sigma increased: 10.728269432605764
2025-07-02 22:50:50,755 | INFO | Sigma increased: 13.769708464986966
2025-07-02 22:51:24,784 | INFO | Sigma increased: 15
2025-07-02 22:51:39,134 | INFO | Sigma increased: 11.055641836800326
2025-07-02 22:51:58,295 | INFO | Sigma increased: 13.293515128430114
2025-07-02 22:52:33,522 | INFO | Sigma increased: 14.018847212785307
2025-07-02 22:52:54,691 | INFO | Sigma increased: 15
2025-07-02 22:53:08,539 | INFO | Sigma increased: 15
2025-07-02 22:53:47,351 | INFO | Sigma increased: 15
2025-07-02 22:54:02,353 | INFO | Sigma increased: 15
2025-07-02 22:54:17,307 | INFO | Sigma increased: 11.492426720251645
2025-07-02 22:54:33,440 | INFO | Sigma increased: 12.342706273394171
2025-07-02 22:55:00,978 | INFO | Sigma increased: 15
2025-07-02 22:55:19,777 | INFO | Sigma increased: 15
2025-07-02 22:55:38,630 | INFO | Sigma increased: 15
2025-07-02 22:56:39,683 | INFO | Sigma increased: 15
2025-07-02 22:56:58,798 | INFO | Sigma increased: 15
2025-07-02 22:57:17,503 | INFO | Sigma increased: 15
2025-07-02 22:57:33,108 | INFO | Sigma increased: 14.719194866396773
2025-07-02 22:57:49,451 | INFO | Sigma increased: 15
2025-07-02 22:58:06,199 | INFO | Sigma increased: 14.764582165275291
2025-07-02 22:58:23,959 | INFO | Sigma increased: 15
2025-07-02 22:58:41,926 | INFO | Sigma increased: 15
2025-07-02 22:58:59,894 | INFO | Sigma increased: 15
2025-07-02 22:59:15,997 | INFO | Sigma increased: 15
2025-07-02 22:59:32,216 | INFO | Sigma increased: 15
2025-07-02 22:59:52,054 | INFO | Sigma increased: 15
2025-07-02 23:00:08,012 | INFO | Sigma increased: 15
2025-07-02 23:00:26,006 | INFO | Sigma increased: 15
2025-07-02 23:00:43,001 | INFO | Sigma increased: 15
2025-07-02 23:00:59,623 | INFO | Sigma increased: 15
2025-07-02 23:01:17,754 | INFO | Sigma increased: 15
2025-07-02 23:01:35,981 | INFO | Sigma increased: 15
2025-07-02 23:01:55,144 | INFO | Sigma increased: 15
2025-07-02 23:02:15,542 | INFO | Sigma increased: 15
2025-07-02 23:02:33,374 | INFO | Sigma increased: 15
2025-07-02 23:02:51,103 | INFO | Sigma increased: 15
