best_ind,error_type,solver,seed,ABS_Fitness,SQUARED_Fitness,MSE_Fitness,MABS_Fitness,execution_time,model,method,parallel,run_id
"Individual(fitness=inf, coeffs={'A': {'E': {'n': val=13.324290993730585, 'k': val=0.6546988792352479, '-': True}, 'tau': val=1.5818610478140902}, 'B': {'A': {'n': val=6.682618296666461, 'k': val=0.5303759221692703, '-': False}, 'tau': val=2.045332752040346}, 'C': {'B': {'n': val=2.495280736469064, 'k': val=0.36245084196854205, '-': False}, 'tau': val=1.7234570381909144}, 'D': {'C': {'n': val=4.503944236467954, 'k': val=0.538946459250619, '-': False}, 'tau': val=2.4381257764006734}, 'E': {'D': {'n': val=29.624076478818896, 'k': val=0.10000000000001216, '-': False}, 'B': {'n': val=6.0193535950760015, 'k': val=0.6843605368434604, '-': False}, 'E': {'n': val=6.173513063926638, 'k': val=0.8736863075437259, '-': False}, 'tau': val=3.1358820987429463}}, ind_size=19)",SQUARED,ODEINT,0,21.172448210897464,1.5800722524489765,0.009986513291836729,0.08468979284358988,15305.312361955643,GRN5,SADE,False,GRN5_SADE_SERIAL_20251008_212829
"Individual(fitness=inf, coeffs={'A': {'E': {'n': val=14.199567252738753, 'k': val=0.6558780831931466, '-': True}, 'tau': val=1.5788140973713847}, 'B': {'A': {'n': val=6.647163964894859, 'k': val=0.5274177096194816, '-': False}, 'tau': val=2.027935097379139}, 'C': {'B': {'n': val=3.075188833521356, 'k': val=0.3989369515183719, '-': False}, 'tau': val=2.279766289706436}, 'D': {'C': {'n': val=3.999997731114207, 'k': val=0.5030925692450838, '-': False}, 'tau': val=2.0754029471778375}, 'E': {'D': {'n': val=30.0, 'k': val=0.1, '-': False}, 'B': {'n': val=6.999985053218312, 'k': val=0.6805041245996633, '-': False}, 'E': {'n': val=7.999165851578464, 'k': val=0.8771366870550893, '-': False}, 'tau': val=3.1016983769372435}}, ind_size=19)",MSE,ODEINT,0,21.48876162489035,1.603864455687107,0.010289524768866002,0.0859550464995614,18242.059396266937,GRN5,SADE,False,GRN5_SADE_SERIAL_20251008_212829
"Individual(fitness=inf, coeffs={'A': {'E': {'n': val=12.545012708502629, 'k': val=0.660130592088206, '-': True}, 'tau': val=1.5603458891445905}, 'B': {'A': {'n': val=6.392645912457888, 'k': val=0.5216220174697977, '-': False}, 'tau': val=2.094649226485034}, 'C': {'B': {'n': val=2.673551048145214, 'k': val=0.37208829722600245, '-': False}, 'tau': val=1.6455437400771984}, 'D': {'C': {'n': val=4.679566611727844, 'k': val=0.5344142187514144, '-': False}, 'tau': val=2.318120456620097}, 'E': {'D': {'n': val=3.730273867269116, 'k': val=0.5622337527301737, '-': False}, 'B': {'n': val=15.575681232113912, 'k': val=0.4564110200085438, '-': False}, 'E': {'n': val=0.5827776085380941, 'k': val=0.4999042281965259, '-': False}, 'tau': val=3.8307273263483137}}, ind_size=19)",SQUARED,ODEINT,1,22.45744827923693,1.7086447483385854,0.011677867504100109,0.08982979311694773,11901.862953424454,GRN5,SADE,False,GRN5_SADE_SERIAL_20251008_212829
,MSE,ODEINT,1,,,,,,GRN5,SADE,False,GRN5_SADE_SERIAL_20251008_212829
"Individual(fitness=inf, coeffs={'A': {'E': {'n': val=13.941613843218931, 'k': val=0.6550383312547029, '-': True}, 'tau': val=1.5747217198263934}, 'B': {'A': {'n': val=6.000336863769282, 'k': val=0.528975223927424, '-': False}, 'tau': val=2.0474944952746092}, 'C': {'B': {'n': val=2.795629883919925, 'k': val=0.3610384472856682, '-': False}, 'tau': val=1.6378773666227413}, 'D': {'C': {'n': val=4.999950808749406, 'k': val=0.5418683366697874, '-': False}, 'tau': val=2.269116376529926}, 'E': {'D': {'n': val=2.003079660056748, 'k': val=0.37778121040148344, '-': False}, 'B': {'n': val=6.097919012911479, 'k': val=0.47056366268575356, '-': False}, 'E': {'n': val=3.7480847834935176, 'k': val=0.9064385721398652, '-': False}, 'tau': val=3.279120686325339}}, ind_size=19)",SQUARED,ODEINT,2,21.929398178552283,1.645692659039514,0.010833217312066188,0.08771759271420913,14618.577518701553,GRN5,SADE,False,GRN5_SADE_SERIAL_20251008_212829
"Individual(fitness=inf, coeffs={'A': {'E': {'n': val=14.998628583568799, 'k': val=0.6742966547661758, '-': True}, 'tau': val=1.5822847773849384}, 'B': {'A': {'n': val=5.024541591200308, 'k': val=0.5139037333861969, '-': False}, 'tau': val=1.9270190167190457}, 'C': {'B': {'n': val=4.1491819733270665, 'k': val=0.4330371993068731, '-': False}, 'tau': val=2.640836577941472}, 'D': {'C': {'n': val=2.366997681013611, 'k': val=0.448182664768203, '-': False}, 'tau': val=1.3947106616881833}, 'E': {'D': {'n': val=4.019932120925229, 'k': val=0.41005929787586076, '-': False}, 'B': {'n': val=3.9928113701606294, 'k': val=0.47233397050168496, '-': False}, 'E': {'n': val=2.0445353524835532, 'k': val=1.1369213657320452, '-': False}, 'tau': val=3.287798858979707}}, ind_size=19)",MSE,ODEINT,2,22.802216854268952,1.7361601661526433,0.012057008490140693,0.09120886741707579,14989.29217004776,GRN5,SADE,False,GRN5_SADE_SERIAL_20251008_212829
"Individual(fitness=inf, coeffs={'A': {'E': {'n': val=13.813349138982817, 'k': val=0.6675773929318056, '-': True}, 'tau': val=1.5429577191964208}, 'B': {'A': {'n': val=5.287931158677773, 'k': val=0.5196258378688824, '-': False}, 'tau': val=2.0438832943106218}, 'C': {'B': {'n': val=2.309360905286847, 'k': val=0.3581462342794194, '-': False}, 'tau': val=1.6344850563184272}, 'D': {'C': {'n': val=5.082074317673686, 'k': val=0.5937301965791402, '-': False}, 'tau': val=2.4274869660899534}, 'E': {'D': {'n': val=5.520166728543836, 'k': val=0.27797817961067, '-': False}, 'B': {'n': val=4.5186719297794316, 'k': val=0.501913727209051, '-': False}, 'E': {'n': val=4.170592966102147, 'k': val=1.0431745025435002, '-': False}, 'tau': val=3.5947389191141244}}, ind_size=19)",SQUARED,ODEINT,3,21.97902343279518,1.6831379659852288,0.011331813650163572,0.08791609373118073,10874.465650320053,GRN5,SADE,False,GRN5_SADE_SERIAL_20251008_212829
